"Date","WMT.Open","WMT.High","WMT.Low","WMT.Close","WMT.Volume","WMT.Adjusted"
"2019-02-04",31.2866668701172,31.5900001525879,31.1166667938232,31.5900001525879,21805800,28.3414287567139
"2019-02-05",31.75,31.9799995422363,31.6733322143555,31.8666667938232,18299700,28.5896434783936
"2019-02-06",31.8099994659424,32.0033340454102,31.7399997711182,31.8799991607666,12794700,28.6016006469727
"2019-02-07",31.703332901001,32.2733345031738,31.6666679382324,32.2433319091797,21030300,28.9275703430176
"2019-02-08",32.1133346557617,32.2299995422363,31.7133331298828,31.8600006103516,18507600,28.5836620330811
"2019-02-11",31.8833332061768,32.1166687011719,31.8799991607666,32.0666656494141,16628400,28.769079208374
"2019-02-12",32.2733345031738,32.3899993896484,32.1666679382324,32.3233337402344,17643900,28.9993419647217
"2019-02-13",32.4333343505859,32.6666679382324,32.3633346557617,32.6466674804688,16375500,29.2894325256348
"2019-02-14",32.560001373291,33.0666656494141,32.3400001525879,32.8400001525879,21602400,29.4628829956055
"2019-02-15",32.9933319091797,33.3333320617676,32.9533348083496,33.3300018310547,28443000,29.902494430542
"2019-02-19",34.1266670227051,34.7266654968262,34.0233345031738,34.0666656494141,62091900,30.5633945465088
"2019-02-20",33.9366683959961,34.1133346557617,32.8833312988281,33.2933311462402,52895400,29.8695945739746
"2019-02-21",33.2200012207031,33.3066673278809,32.9700012207031,33.1300010681152,19239600,29.7230644226074
"2019-02-22",33.2733345031738,33.3866653442383,33.0466651916504,33.1833343505859,24260700,29.7709064483643
"2019-02-25",33.3733329772949,33.3766670227051,33.0166664123535,33.0400009155273,27705000,29.6423149108887
"2019-02-26",33.0066680908203,33.0200004577637,32.6233329772949,32.8966674804688,25464300,29.5137214660645
"2019-02-27",32.7066688537598,32.7966651916504,32.5299987792969,32.7033348083496,23706900,29.3402709960938
"2019-02-28",32.7033348083496,33.156665802002,32.5900001525879,32.9966659545898,34127700,29.6034374237061
"2019-03-01",33.156665802002,33.1866683959961,32.3733329772949,32.6433334350586,31057500,29.2864322662354
"2019-03-04",32.7066688537598,32.8633346557617,32.4566688537598,32.6166687011719,23051400,29.2625141143799
"2019-03-05",32.7099990844727,33.0633316040039,32.6966667175293,32.7799987792969,18357900,29.4090480804443
"2019-03-06",32.7566680908203,33,32.6199989318848,32.7533340454102,14089800,29.3851280212402
"2019-03-07",32.5699996948242,32.7333335876465,32.4133338928223,32.4833335876465,18379800,29.1428928375244
"2019-03-08",32.5166664123535,32.8066673278809,32.3333320617676,32.5299987792969,16977000,29.1847610473633
"2019-03-11",32.6800003051758,32.8600006103516,32.6066665649414,32.8266677856445,16035900,29.4509143829346
"2019-03-12",32.843334197998,32.9133338928223,32.6833343505859,32.7900009155273,15211500,29.418025970459
"2019-03-13",32.9000015258789,33.1166687011719,32.7966651916504,33.0099983215332,16446900,29.6153869628906
"2019-03-14",32.8033332824707,32.810001373291,32.5299987792969,32.7400016784668,14777400,29.5312156677246
"2019-03-15",32.7599983215332,32.8366661071777,32.533332824707,32.8066673278809,43800000,29.5913524627686
"2019-03-18",32.7666664123535,33.2566680908203,32.7533340454102,33.2200012207031,17310300,29.9641761779785
"2019-03-19",33.3300018310547,33.4966659545898,33.189998626709,33.283332824707,16243200,30.0212936401367
"2019-03-20",33.0666656494141,33.1833343505859,32.8466682434082,32.8800010681152,18969300,29.6574897766113
"2019-03-21",32.75,33.0433311462402,32.7000007629395,33.0200004577637,19653000,29.7837734222412
"2019-03-22",32.8600006103516,33.1766662597656,32.6466674804688,32.7599983215332,20124300,29.549259185791
"2019-03-25",32.5999984741211,32.8733329772949,32.5433311462402,32.723331451416,16222200,29.5161800384521
"2019-03-26",32.7866668701172,32.9500007629395,32.6766662597656,32.7733345031738,14837700,29.5612716674805
"2019-03-27",32.7133331298828,32.9533348083496,31.6666679382324,32.4033317565918,25413600,29.2275409698486
"2019-03-28",32.5299987792969,32.6233329772949,32.1766662597656,32.3766670227051,24162900,29.2034950256348
"2019-03-29",32.5299987792969,32.5566673278809,32.3466682434082,32.5099983215332,22319700,29.3237590789795
"2019-04-01",32.656665802002,32.7866668701172,32.5200004577637,32.6066665649414,25517400,29.4109477996826
"2019-04-02",32.5866661071777,32.7700004577637,32.2999992370605,32.3133316040039,18822000,29.1463623046875
"2019-04-03",32.3733329772949,32.466667175293,32.2633323669434,32.3966674804688,17062500,29.2215328216553
"2019-04-04",32.4166679382324,32.7599983215332,32.4133338928223,32.7033348083496,12078900,29.4981441497803
"2019-04-05",32.75,33.0666656494141,32.7200012207031,32.9433326721191,13968000,29.71462059021
"2019-04-08",32.8166656494141,33.0833320617676,32.7533340454102,33.0766677856445,16267200,29.834888458252
"2019-04-09",32.9333343505859,33.0766677856445,32.716667175293,32.8966674804688,13102500,29.6725215911865
"2019-04-10",32.8366661071777,33.2400016784668,32.8333320617676,33.2000007629395,12273300,29.9461364746094
"2019-04-11",33.2333335876465,33.6100006103516,33.156665802002,33.5999984741211,16820700,30.3069305419922
"2019-04-12",33.6666679382324,34.0066680908203,33.6666679382324,33.8533325195312,15486000,30.5354270935059
"2019-04-15",33.7666664123535,34.3033332824707,33.7533340454102,34.1433334350586,15335700,30.7970123291016
"2019-04-16",34.2966651916504,34.4633331298828,34.1800003051758,34.310001373291,14485200,30.9473457336426
"2019-04-17",34.3333320617676,34.466667175293,34.1366653442383,34.3866653442383,11187600,31.0164909362793
"2019-04-18",34.3699989318848,34.5999984741211,34.2966651916504,34.3933334350586,11183400,31.0225067138672
"2019-04-22",34.2599983215332,34.5133323669434,34.0566673278809,34.1233329772949,15238200,30.7789649963379
"2019-04-23",34.1766662597656,34.4300003051758,33.9799995422363,34.3566665649414,15152400,30.989429473877
"2019-04-24",34.3800010681152,34.6166687011719,34.3633346557617,34.5099983215332,14093400,31.1277313232422
"2019-04-25",34.4133338928223,34.716667175293,34.276668548584,34.5066680908203,11883300,31.12473487854
"2019-04-26",33.4833335876465,34.1133346557617,33.2200012207031,33.843334197998,24323100,30.5264129638672
"2019-04-29",33.9599990844727,34,33.593334197998,33.8533325195312,19139100,30.5354270935059
"2019-04-30",33.9233322143555,34.3066673278809,33.8166656494141,34.2799987792969,18400800,30.9202785491943
"2019-05-01",34.2566680908203,34.2700004577637,33.7599983215332,33.7866668701172,16011600,30.4752960205078
"2019-05-02",33.810001373291,34.0200004577637,33.4133338928223,33.716667175293,15021000,30.4121608734131
"2019-05-03",34.1066665649414,34.25,33.9333343505859,34.026668548584,15950700,30.6917762756348
"2019-05-06",33.5833320617676,34.1833343505859,33.5133323669434,34.1533317565918,13841100,30.8060321807861
"2019-05-07",33.9333343505859,34.0566673278809,33.5866661071777,33.7666664123535,13726800,30.4572601318359
"2019-05-08",33.4166679382324,33.6800003051758,33.2866668701172,33.4333343505859,17646000,30.1565914154053
"2019-05-09",33.0900001525879,33.3133316040039,32.9500007629395,33.1800003051758,18720300,30.0870780944824
"2019-05-10",33.2533340454102,34.0366668701172,33.2333335876465,33.9700012207031,26228100,30.8034343719482
"2019-05-13",33.4833335876465,33.716667175293,33.0033340454102,33.2966651916504,22084500,30.1928615570068
"2019-05-14",33.3800010681152,33.6233329772949,33.2966651916504,33.4300003051758,19061100,30.313777923584
"2019-05-15",33.4000015258789,33.4533348083496,33.0433311462402,33.2933311462402,20220900,30.1898403167725
"2019-05-16",34.276668548584,34.6533317565918,33.6133346557617,33.7700004577637,51366000,30.6220779418945
"2019-05-17",33.4133338928223,33.9833335876465,33.3033332824707,33.6199989318848,37113900,30.4860553741455
"2019-05-20",33.4633331298828,33.9933319091797,33.4166679382324,33.8400001525879,21582300,30.6855525970459
"2019-05-21",33.8366661071777,33.8833312988281,33.466667175293,33.7066688537598,20667300,30.5646457672119
"2019-05-22",33.8666687011719,34.1433334350586,33.6866683959961,34.0766677856445,22022700,30.9001655578613
"2019-05-23",33.939998626709,33.9766654968262,33.5499992370605,33.9533348083496,19363800,30.7883205413818
"2019-05-24",34.060001373291,34.2966651916504,34.026668548584,34.223331451416,13449600,31.0331478118896
"2019-05-28",34.1866683959961,34.5233345031738,34.1333312988281,34.1399993896484,30815100,30.957576751709
"2019-05-29",34.0366668701172,34.2933311462402,33.8233337402344,34.0400009155273,19560600,30.8669090270996
"2019-05-30",34.1633338928223,34.4966659545898,33.9700012207031,34.0633316040039,15058800,30.8880653381348
"2019-05-31",33.783332824707,34.0066680908203,33.533332824707,33.8133316040039,17782500,30.6613712310791
"2019-06-03",33.8766670227051,34.2266654968262,33.7999992370605,33.9866676330566,19844100,30.8185520172119
"2019-06-04",34.2033348083496,34.216667175293,33.8133316040039,34.1866683959961,17894700,30.999906539917
"2019-06-05",34.25,34.9266662597656,34.2000007629395,34.8066673278809,20708700,31.5621109008789
"2019-06-06",34.8300018310547,35.2200012207031,34.7333335876465,35.0366668701172,24191100,31.7706680297852
"2019-06-07",35.0766677856445,35.4533348083496,35.0166664123535,35.3533325195312,20428200,32.0578193664551
"2019-06-10",35.4933319091797,35.9266662597656,35.4566688537598,35.8400001525879,18977100,32.4991149902344
"2019-06-11",36,36.3233337402344,35.9166679382324,35.9799995422363,20241900,32.6260719299316
"2019-06-12",35.973331451416,36.3033332824707,35.973331451416,36.2733345031738,13905300,32.8920555114746
"2019-06-13",36.3333320617676,36.526668548584,36.0566673278809,36.216667175293,16455000,32.8406753540039
"2019-06-14",36.2599983215332,36.5299987792969,36.1533317565918,36.3566665649414,13577700,32.9676246643066
"2019-06-17",36.3733329772949,36.5166664123535,36.0866661071777,36.3866653442383,12441000,32.9948196411133
"2019-06-18",36.5999984741211,36.6533317565918,36.3033332824707,36.5499992370605,14733600,33.1429290771484
"2019-06-19",36.5999984741211,36.6133346557617,36.2900009155273,36.5400009155273,11773800,33.1338691711426
"2019-06-20",36.6066665649414,36.8300018310547,36.4266662597656,36.7733345031738,15004500,33.3454475402832
"2019-06-21",36.7799987792969,37.3966674804688,36.7533340454102,37.0433311462402,39535800,33.5902786254883
"2019-06-24",37.1633338928223,37.406665802002,37.0099983215332,37.0800018310547,18098400,33.6235427856445
"2019-06-25",36.9599990844727,37.1433334350586,36.7999992370605,36.906665802002,18315000,33.4663505554199
"2019-06-26",36.9500007629395,37.026668548584,36.7000007629395,36.7200012207031,12485100,33.2970809936523
"2019-06-27",36.6866683959961,36.8366661071777,36.2866668701172,36.7000007629395,16443900,33.2789535522461
"2019-06-28",36.8499984741211,37.1699981689453,36.7466659545898,36.8300018310547,19520100,33.3968391418457
"2019-07-01",37.0999984741211,37.3233337402344,36.6733322143555,36.8733329772949,16544100,33.4361305236816
"2019-07-02",36.9433326721191,37.2033348083496,36.7799987792969,37.2000007629395,12188700,33.7323455810547
"2019-07-03",37.060001373291,37.466667175293,37,37.439998626709,9621900,33.9499702453613
"2019-07-05",37.3333320617676,37.4133338928223,37.0699996948242,37.3266677856445,10738200,33.8471984863281
"2019-07-08",37.3066673278809,37.6433334350586,37.2333335876465,37.5733337402344,14147100,34.0708694458008
"2019-07-09",37.6300010681152,37.7933311462402,37.533332824707,37.6266670227051,16270200,34.1192321777344
"2019-07-10",37.7066688537598,37.8699989318848,37.4633331298828,37.6599998474121,13737000,34.1494598388672
"2019-07-11",37.7799987792969,37.9799995422363,37.6733322143555,37.973331451416,11689800,34.4335975646973
"2019-07-12",38.0299987792969,38.2566680908203,37.8733329772949,38.2000007629395,11229900,34.6391220092773
"2019-07-15",38.223331451416,38.3600006103516,38.1500015258789,38.3266677856445,10038000,34.753978729248
"2019-07-16",38.4433326721191,38.4966659545898,38.0133323669434,38.2533340454102,10464600,34.6874847412109
"2019-07-17",38.2700004577637,38.3899993896484,38.0666656494141,38.2000007629395,8065500,34.6391220092773
"2019-07-18",38.1166687011719,38.2599983215332,37.9133338928223,38.2400016784668,9670800,34.6753959655762
"2019-07-19",38.3333320617676,38.4366683959961,37.9533348083496,37.966667175293,11388900,34.4275436401367
"2019-07-22",38.033332824707,38.1133346557617,37.439998626709,37.6066665649414,13550700,34.1011009216309
"2019-07-23",37.7066688537598,37.7333335876465,37.189998626709,37.3633346557617,17262600,33.880443572998
"2019-07-24",37.343334197998,37.5966682434082,37.189998626709,37.3333320617676,12531900,33.8532409667969
"2019-07-25",37.3933334350586,37.4633331298828,37.2200012207031,37.406665802002,11554500,33.9197463989258
"2019-07-26",37.3733329772949,37.7799987792969,37.2733345031738,37.6733322143555,14187000,34.1615562438965
"2019-07-29",37.6133346557617,37.6599998474121,37.2533340454102,37.4233322143555,11239800,33.9348564147949
"2019-07-30",37.3533325195312,37.466667175293,37.223331451416,37.3533325195312,9105600,33.8713722229004
"2019-07-31",37.3033332824707,37.4466667175293,36.5433311462402,36.7933311462402,18633900,33.3635864257812
"2019-08-01",36.7733345031738,37.3899993896484,36.439998626709,36.4599990844727,22365000,33.0613174438477
"2019-08-02",36.5800018310547,36.7133331298828,36.0499992370605,36.466667175293,16970100,33.0673751831055
"2019-08-05",36,36,35.1966667175293,35.2733345031738,22710000,31.9852676391602
"2019-08-06",35.3966674804688,35.9466667175293,35.1966667175293,35.7566680908203,21049200,32.4235649108887
"2019-08-07",35.6733322143555,36.2133331298828,35.3066673278809,36.0666656494141,21835500,32.7046585083008
"2019-08-08",36.0033340454102,36.2799987792969,35.9233322143555,36.1733322143555,13123200,32.9628448486328
"2019-08-09",36.0200004577637,36.1533317565918,35.5699996948242,35.7599983215332,12580500,32.5861778259277
"2019-08-12",35.5733337402344,35.6133346557617,34.9466667175293,35.0733337402344,17605200,31.9604740142822
"2019-08-13",35.0833320617676,36.0366668701172,34.9500007629395,35.8033332824707,20025900,32.6256790161133
"2019-08-14",35.1599998474121,36.0200004577637,35.0466651916504,35.4000015258789,27938400,32.2581443786621
"2019-08-15",37.5099983215332,37.8800010681152,36.7200012207031,37.5633316040039,59438700,34.2294769287109
"2019-08-16",38.026668548584,38.310001373291,37.3533325195312,37.6633338928223,32895600,34.3205909729004
"2019-08-19",38.1166687011719,38.2599983215332,37.8666687011719,37.9366683959961,21534300,34.5696868896484
"2019-08-20",37.9533348083496,38.0133323669434,37.3366661071777,37.3499984741211,18336900,34.0350761413574
"2019-08-21",37.9933319091797,38.0233345031738,37.2933311462402,37.3400001525879,24469200,34.0259666442871
"2019-08-22",37.4000015258789,37.5966682434082,37.1166687011719,37.3033332824707,17986200,33.9925575256348
"2019-08-23",37.2066688537598,37.3033332824707,36.7099990844727,36.9433326721191,18710100,33.6645088195801
"2019-08-26",37.1866683959961,37.4233322143555,37.0733337402344,37.3300018310547,17807100,34.0168533325195
"2019-08-27",37.473331451416,37.6033325195312,37.1699981689453,37.473331451416,17201100,34.1474685668945
"2019-08-28",37.4266662597656,37.6933326721191,37.2266654968262,37.5733337402344,16113000,34.2385864257812
"2019-08-29",38.0666656494141,38.1966667175293,37.7700004577637,38.026668548584,15811500,34.651683807373
"2019-08-30",38.3333320617676,38.4599990844727,37.966667175293,38.0866661071777,17115900,34.706356048584
"2019-09-03",37.8933334350586,38.4366683959961,37.8300018310547,38.2133331298828,17828100,34.8217849731445
"2019-09-04",38.5633316040039,38.6533317565918,38.2733345031738,38.6366653442383,17348700,35.2075500488281
"2019-09-05",39.223331451416,39.3199996948242,38.4233322143555,38.4799995422363,17479200,35.0647850036621
"2019-09-06",38.4799995422363,38.5833320617676,38.2066688537598,38.2433319091797,13039200,34.8491249084473
"2019-09-09",38.1666679382324,38.8699989318848,38.1333312988281,38.776668548584,17921100,35.335132598877
"2019-09-10",38.6633338928223,38.9866676330566,38.4933319091797,38.6833343505859,14572200,35.250072479248
"2019-09-11",38.6666679382324,38.9000015258789,38.406665802002,38.6733322143555,15852300,35.2409553527832
"2019-09-12",38.8833312988281,39.0233345031738,38.6333312988281,38.973331451416,13422900,35.514331817627
"2019-09-13",39.0533332824707,39.3966674804688,38.9833335876465,39.1433334350586,16915800,35.669246673584
"2019-09-16",38.8466682434082,39.0566673278809,38.4599990844727,38.5233345031738,18270900,35.1042747497559
"2019-09-17",38.439998626709,38.8966674804688,38.4166679382324,38.8366661071777,13813500,35.3897933959961
"2019-09-18",38.9700012207031,39.0766677856445,38.7266654968262,39.0533332824707,11868000,35.5872268676758
"2019-09-19",39.1333312988281,39.2700004577637,38.9233322143555,39.0366668701172,10141800,35.5720443725586
"2019-09-20",39.1166687011719,39.2133331298828,38.9333343505859,38.9933319091797,33997200,35.5325584411621
"2019-09-23",38.8699989318848,39.4700012207031,38.8533325195312,39.2066688537598,15487500,35.7269592285156
"2019-09-24",39.4166679382324,39.9533348083496,39.3366661071777,39.466667175293,21819300,35.9638824462891
"2019-09-25",39.4900016784668,39.5733337402344,39.2700004577637,39.4900016784668,13840800,35.9851455688477
"2019-09-26",39.5999984741211,39.8499984741211,39.3966674804688,39.4333343505859,11960700,35.9335136413574
"2019-09-27",39.7366676330566,39.7433319091797,39.25,39.4833335876465,10304100,35.9790840148926
"2019-09-30",39.5566673278809,39.8133316040039,39.5200004577637,39.560001373291,10204200,36.0489234924316
"2019-10-01",39.6166687011719,39.7033348083496,39.2400016784668,39.283332824707,11187900,35.796817779541
"2019-10-02",39.1333312988281,39.1833343505859,38.5366668701172,38.7066688537598,17833500,35.2713356018066
"2019-10-03",38.6266670227051,38.9333343505859,38.1933326721191,38.7700004577637,15619500,35.329044342041
"2019-10-04",38.7999992370605,39.4333343505859,38.7299995422363,39.3866653442383,13881000,35.8909759521484
"2019-10-07",39.3666687011719,39.4333343505859,38.9599990844727,39.0766677856445,14085000,35.608512878418
"2019-10-08",38.9366683959961,39.5566673278809,38.8866653442383,39.1933326721191,15375300,35.7148132324219
"2019-10-09",39.3933334350586,39.7666664123535,39.3400001525879,39.6433334350586,11710200,36.1248741149902
"2019-10-10",39.6333312988281,39.9599990844727,39.533332824707,39.8699989318848,13024500,36.3314094543457
"2019-10-11",39.973331451416,40.2366676330566,39.5733337402344,40.0800018310547,18383700,36.522777557373
"2019-10-14",39.9500007629395,40.1533317565918,39.7000007629395,39.723331451416,13719900,36.1977729797363
"2019-10-15",39.776668548584,39.9966659545898,39.6233329772949,39.843334197998,13550100,36.30712890625
"2019-10-16",39.7700004577637,40.0366668701172,39.7000007629395,39.8066673278809,11344800,36.2736968994141
"2019-10-17",39.8899993896484,40.0833320617676,39.7866668701172,39.9466667175293,11732700,36.4012756347656
"2019-10-18",40.1500015258789,40.2000007629395,39.7099990844727,39.7133331298828,16776900,36.1886596679688
"2019-10-21",39.7666664123535,39.9433326721191,39.6066665649414,39.9133338928223,10230300,36.3709030151367
"2019-10-22",39.9166679382324,40.0566673278809,39.7966651916504,39.8600006103516,7634100,36.3223075866699
"2019-10-23",39.723331451416,39.9500007629395,39.5633316040039,39.783332824707,8520000,36.25244140625
"2019-10-24",39.716667175293,39.8566665649414,39.5033340454102,39.7000007629395,8700900,36.1765022277832
"2019-10-25",39.6666679382324,39.776668548584,39.4000015258789,39.6800003051758,7692900,36.158275604248
"2019-10-28",39.75,39.9000015258789,39.5099983215332,39.7400016784668,10213800,36.212963104248
"2019-10-29",39.5,39.5766677856445,39.026668548584,39.0499992370605,14373300,35.5841941833496
"2019-10-30",39.060001373291,39.4566688537598,39.0166664123535,39.3666687011719,8988600,35.8727607727051
"2019-10-31",39.310001373291,39.4266662597656,38.9433326721191,39.0866661071777,14643900,35.617618560791
"2019-11-01",39.3066673278809,39.3233337402344,39.0766677856445,39.2066688537598,11287800,35.7269592285156
"2019-11-04",39.466667175293,39.7033348083496,39.0566673278809,39.189998626709,13938000,35.7117614746094
"2019-11-05",39.2266654968262,39.7133331298828,39.026668548584,39.6199989318848,12651300,36.1036071777344
"2019-11-06",39.6100006103516,39.8733329772949,39.5699996948242,39.8333320617676,10843200,36.2980041503906
"2019-11-07",40,40.3066673278809,39.8466682434082,40.0766677856445,13324200,36.5197486877441
"2019-11-08",40.1033325195312,40.2933311462402,39.6466674804688,39.8133316040039,11498100,36.2797889709473
"2019-11-11",39.5666656494141,39.8766670227051,39.4266662597656,39.6800003051758,13317000,36.158275604248
"2019-11-12",39.8666687011719,40,39.6033325195312,39.7066688537598,15189300,36.1825866699219
"2019-11-13",39.7200012207031,40.4533348083496,39.5533332824707,40.3266677856445,23135400,36.7475547790527
"2019-11-14",41.533332824707,41.7933311462402,39.8366661071777,40.216667175293,67512600,36.6473121643066
"2019-11-15",40.2266654968262,40.3333320617676,39.4599990844727,39.6233329772949,30413100,36.1066474914551
"2019-11-18",39.4833335876465,40.2900009155273,39.4133338928223,40.0833320617676,19644000,36.5258140563965
"2019-11-19",40.0366668701172,40.1199989318848,39.9033317565918,39.9633331298828,11146200,36.4164657592773
"2019-11-20",40.0699996948242,40.1599998474121,39.466667175293,39.7099990844727,15227700,36.185619354248
"2019-11-21",39.6100006103516,40,39.5566673278809,39.9533348083496,12908400,36.4073486328125
"2019-11-22",40.0499992370605,40.0999984741211,39.7566680908203,39.7866668701172,11529300,36.2554817199707
"2019-11-25",40,40.0066680908203,39.2999992370605,39.6399993896484,17644500,36.121826171875
"2019-11-26",39.6533317565918,39.7666664123535,39.4833335876465,39.7299995422363,18877500,36.2038421630859
"2019-11-27",39.7966651916504,39.9333343505859,39.5766677856445,39.5866661071777,10302300,36.0732307434082
"2019-11-29",39.7133331298828,39.9900016784668,39.6666679382324,39.6966667175293,9471900,36.1734619140625
"2019-12-02",39.716667175293,39.7933311462402,39.2799987792969,39.7599983215332,17012700,36.2311744689941
"2019-12-03",39.466667175293,39.6533317565918,39.2566680908203,39.5566673278809,19784400,36.0459022521973
"2019-12-04",39.7066688537598,39.7333335876465,39.4333343505859,39.5633316040039,16669800,36.0519714355469
"2019-12-05",39.4533348083496,39.593334197998,39.1399993896484,39.5533332824707,13058400,36.2045249938965
"2019-12-06",39.6933326721191,39.9333343505859,39.6399993896484,39.9266662597656,13022400,36.5462455749512
"2019-12-09",39.8566665649414,39.9533348083496,39.7266654968262,39.7866668701172,14448000,36.4181022644043
"2019-12-10",39.783332824707,39.8533325195312,39.6733322143555,39.7133331298828,12846900,36.3509750366211
"2019-12-11",39.7999992370605,39.8833312988281,39.5099983215332,39.6666679382324,10519200,36.3082542419434
"2019-12-12",39.6666679382324,40.0366668701172,39.560001373291,39.9199981689453,12447000,36.5401420593262
"2019-12-13",39.7200012207031,40.216667175293,39.6733322143555,40.0966682434082,16098900,36.7018585205078
"2019-12-16",40.1399993896484,40.4500007629395,40.1399993896484,40.1800003051758,16052100,36.7781410217285
"2019-12-17",40.3166656494141,40.5666656494141,40.2333335876465,40.4266662597656,13727400,37.0039100646973
"2019-12-18",40.5033340454102,40.560001373291,39.9466667175293,39.9533348083496,15309000,36.5706520080566
"2019-12-19",39.9799995422363,40.1699981689453,39.9266662597656,40.026668548584,13392300,36.6377868652344
"2019-12-20",40.4933319091797,40.7066688537598,40.0066680908203,40.0966682434082,23863200,36.7018585205078
"2019-12-23",40.0666656494141,40.2299995422363,39.6699981689453,39.6766662597656,13457400,36.3174133300781
"2019-12-24",39.7099990844727,39.8666687011719,39.6699981689453,39.8366661071777,6682200,36.4638786315918
"2019-12-26",39.8699989318848,39.9500007629395,39.6500015258789,39.8400001525879,12671400,36.466926574707
"2019-12-27",39.9799995422363,39.9799995422363,39.75,39.8633346557617,10632000,36.4882698059082
"2019-12-30",39.9333343505859,39.9366683959961,39.7099990844727,39.7999992370605,8837400,36.4303131103516
"2019-12-31",39.8333320617676,39.9333343505859,39.3966674804688,39.6133346557617,14736000,36.259449005127
"2020-01-02",39.6199989318848,39.9633331298828,39.5666656494141,39.6466674804688,20294700,36.2899475097656
"2020-01-03",39.4233322143555,39.5966682434082,39.1966667175293,39.2966651916504,16197600,35.9696006774902
"2020-01-06",39.1333312988281,39.3633346557617,38.9233322143555,39.216667175293,19336500,35.896369934082
"2020-01-07",39.0866661071777,39.1733322143555,38.7333335876465,38.8533325195312,20540700,35.5637893676758
"2020-01-08",38.7666664123535,38.9099998474121,38.560001373291,38.7200012207031,17627400,35.4417495727539
"2020-01-09",38.716667175293,39.1233329772949,38.6933326721191,39.1199989318848,16691100,35.8078765869141
"2020-01-10",39.0800018310547,39.1133346557617,38.6599998474121,38.7933311462402,18164400,35.5088653564453
"2020-01-13",38.7933311462402,38.8499984741211,38.4566688537598,38.6266670227051,18337800,35.356315612793
"2020-01-14",38.4900016784668,38.7366676330566,38.3766670227051,38.7266654968262,19757400,35.4478378295898
"2020-01-15",38.2099990844727,38.6233329772949,38.1733322143555,38.4266662597656,22362600,35.1732482910156
"2020-01-16",38.5,38.6433334350586,38.4266662597656,38.6333312988281,16108200,35.3624153137207
"2020-01-17",38.6833343505859,38.7666664123535,38.2133331298828,38.3199996948242,30135000,35.0756149291992
"2020-01-21",38.1966667175293,38.5633316040039,38.1733322143555,38.5299987792969,22061100,35.2678413391113
"2020-01-22",38.406665802002,38.843334197998,38.3933334350586,38.7000007629395,14778300,35.4234390258789
"2020-01-23",38.7366676330566,38.7700004577637,38.3466682434082,38.6033325195312,12915300,35.3349609375
"2020-01-24",38.6666679382324,38.6766662597656,38.0499992370605,38.1233329772949,13150200,34.8955917358398
"2020-01-27",37.7299995422363,38.7433319091797,37.560001373291,38.6199989318848,21055200,35.3502159118652
"2020-01-28",38.6599998474121,38.966667175293,38.6500015258789,38.8666687011719,15810600,35.5759963989258
"2020-01-29",38.8533325195312,39.0400009155273,38.6300010681152,38.6300010681152,11326500,35.359375
"2020-01-30",38.5366668701172,38.906665802002,38.4433326721191,38.8600006103516,13744500,35.5699043273926
