"Date","JPM.Open","JPM.High","JPM.Low","JPM.Close","JPM.Volume","JPM.Adjusted"
"2019-03-14",104.5,105.870002746582,104.459999084473,105.339996337891,10926500,86.0534820556641
"2019-03-15",105.410003662109,106.800003051758,105.230003356934,106.550003051758,24811700,87.0419540405273
"2019-03-18",106.550003051758,107.790000915527,106.5,107.190002441406,12935500,87.5647888183594
"2019-03-19",108.199996948242,108.400001525879,106.550003051758,106.800003051758,12889300,87.2461700439453
"2019-03-20",106.430000305176,106.650001525879,104.410003662109,104.519996643066,14920700,85.3836212158203
"2019-03-21",103.48999786377,103.48999786377,102.279998779297,102.870002746582,19751000,84.0357055664062
"2019-03-22",101.819999694824,102.319999694824,99.5199966430664,99.7600021362305,31115200,81.4951324462891
"2019-03-25",99.5899963378906,100.569999694824,98.0899963378906,98.9300003051758,21032300,80.8170776367188
"2019-03-26",99.8199996948242,100.400001525879,98.8199996948242,99.9199981689453,15987100,81.6258316040039
"2019-03-27",99.879997253418,100.449996948242,99.0800018310547,99.5800018310547,12753200,81.3480834960938
"2019-03-28",100,100.800003051758,99.7399978637695,100.709999084473,12454100,82.2711715698242
"2019-03-29",101.540000915527,101.98999786377,100.589996337891,101.230003356934,14523400,82.6959762573242
"2019-04-01",102.150001525879,104.680000305176,102.120002746582,104.639999389648,17499300,85.4816436767578
"2019-04-02",104.599998474121,105.440002441406,104.330001831055,105.139999389648,10295400,85.8901062011719
"2019-04-03",105.809997558594,106.360000610352,104.790000915527,105.349998474121,11499200,86.061653137207
"2019-04-04",104.550003051758,105.730003356934,104.449996948242,105.559997558594,11952100,86.89306640625
"2019-04-05",105.800003051758,106.110000610352,104.98999786377,105.309997558594,9933700,86.687255859375
"2019-04-08",105.110000610352,105.650001525879,104.910003662109,105.650001525879,8056300,86.9671325683594
"2019-04-09",105.080001831055,105.199996948242,104.25,104.870002746582,9092200,86.3250732421875
"2019-04-10",105.129997253418,105.720001220703,104.470001220703,105.339996337891,10882300,86.7119522094727
"2019-04-11",105.709999084473,106.730003356934,105.559997558594,106.230003356934,11183800,87.4445724487305
"2019-04-12",109.440002441406,111.849998474121,108.879997253418,111.209999084473,25834100,91.5439147949219
"2019-04-15",110.919998168945,111,109.120002746582,109.940002441406,15163800,90.4984893798828
"2019-04-16",109.900001525879,111.389999389648,109.860000610352,111.099998474121,11583200,91.4533615112305
"2019-04-17",111.699996948242,114.660003662109,111.01000213623,114.300003051758,17791900,94.0875015258789
"2019-04-18",114.529998779297,114.949996948242,113.330001831055,113.459999084473,12501900,93.3960342407227
"2019-04-22",112.830001831055,113.930000305176,112.660003662109,113.599998474121,7975900,93.5112991333008
"2019-04-23",113,114.370002746582,112.849998474121,113.73999786377,9193100,93.6265335083008
"2019-04-24",113.26000213623,114.150001525879,112.809997558594,113.550003051758,9245700,93.4701156616211
"2019-04-25",113.01000213623,114.150001525879,112.5,113.610000610352,9311800,93.5195236206055
"2019-04-26",113.949996948242,114.580001831055,113.599998474121,114.470001220703,7889300,94.227424621582
"2019-04-29",114.599998474121,117.160003662109,114.449996948242,116.120002746582,14242200,95.5856475830078
"2019-04-30",116.430000305176,116.720001220703,115.26000213623,116.050003051758,11389100,95.5280303955078
"2019-05-01",115.720001220703,117,115.110000610352,115.160003662109,10412900,94.79541015625
"2019-05-02",115.169998168945,115.779998779297,114.580001831055,115.410003662109,8613300,95.0012054443359
"2019-05-03",116,116.680000305176,115.669998168945,116.120002746582,8185400,95.5856475830078
"2019-05-06",114.180000305176,115.470001220703,113.720001220703,115.089996337891,9387000,94.7378005981445
"2019-05-07",114.029998779297,114.029998779297,112.290000915527,113.209999084473,15017700,93.1902618408203
"2019-05-08",112.660003662109,113.669998168945,112.459999084473,112.610000610352,9575800,92.6963653564453
"2019-05-09",111.139999389648,112.73999786377,110.580001831055,112.519996643066,12205900,92.6222686767578
"2019-05-10",111.75,112.839996337891,110.540000915527,112.51000213623,13189000,92.6140518188477
"2019-05-13",110.080001831055,110.449996948242,108.980003356934,109.449996948242,13783700,90.0951614379883
"2019-05-14",109.550003051758,111.720001220703,109.5,110.319999694824,10503600,90.8113098144531
"2019-05-15",109.209999084473,110.900001525879,108.610000610352,109.900001525879,10142000,90.465576171875
"2019-05-16",110.620002746582,112.169998168945,110.589996337891,111.309997558594,9672700,91.6262283325195
"2019-05-17",110,111.75,109.830001831055,110.769996643066,9570100,91.1817169189453
"2019-05-20",110.580001831055,111.809997558594,110.370002746582,111.349998474121,8518200,91.6591720581055
"2019-05-21",111.440002441406,111.919998168945,111.220001220703,111.730003356934,7967900,91.9719619750977
"2019-05-22",111.400001525879,111.790000915527,110.75,110.819999694824,7918900,91.2228927612305
"2019-05-23",109.639999389648,109.790000915527,107.5,108.639999389648,14558000,89.4283905029297
"2019-05-24",109.519996643066,109.959999084473,109.190002441406,109.709999084473,8537300,90.3091735839844
"2019-05-28",109.199996948242,109.830001831055,108.440002441406,108.519996643066,11665500,89.3296279907227
"2019-05-29",107.449996948242,108.400001525879,107.059997558594,108.220001220703,9966400,89.0826797485352
"2019-05-30",108.650001525879,109.180000305176,106.540000915527,107.059997558594,10367800,88.127815246582
"2019-05-31",105.559997558594,106.589996337891,104.839996337891,105.959999084473,10952800,87.2223205566406
"2019-06-03",105.800003051758,106.860000610352,105.300003051758,106.459999084473,11680700,87.633903503418
"2019-06-04",107.849998474121,109.900001525879,107.129997253418,109.73999786377,12858600,90.3338775634766
"2019-06-05",109.860000610352,110.379997253418,108.639999389648,110.129997253418,8340500,90.6549072265625
"2019-06-06",110.150001525879,110.870002746582,108.930000305176,110.370002746582,8726700,90.8524551391602
"2019-06-07",109.699996948242,110.019996643066,108.959999084473,109.160003662109,10618900,89.8564376831055
"2019-06-10",110.75,111.209999084473,110.220001220703,110.339996337891,11380600,90.8277740478516
"2019-06-11",110.819999694824,111.569999694824,110.370002746582,110.680000305176,9847700,91.1076354980469
"2019-06-12",110.699996948242,110.900001525879,108.889999389648,109.269996643066,9670500,89.9469985961914
"2019-06-13",109.459999084473,110.160003662109,109.050003051758,109.540000915527,8406900,90.1692504882812
"2019-06-14",109.569999694824,110.300003051758,108.629997253418,109.819999694824,9077400,90.3996963500977
"2019-06-17",109.699996948242,110.370002746582,109.059997558594,109.220001220703,8128600,89.9058380126953
"2019-06-18",109.01000213623,111.410003662109,108.980003356934,110.709999084473,11057300,91.1323623657227
"2019-06-19",110.819999694824,111.589996337891,109.699996948242,109.910003662109,13126500,90.4738235473633
"2019-06-20",110.879997253418,111.089996337891,109.029998779297,110.190002441406,13638000,90.7042999267578
"2019-06-21",110.190002441406,111.669998168945,109.089996337891,109.440002441406,27089500,90.0869216918945
"2019-06-24",109.279998779297,109.769996643066,108.540000915527,108.660003662109,13039600,89.4448471069336
"2019-06-25",108.680000305176,108.980003356934,107.669998168945,107.76000213623,18660100,88.7040100097656
"2019-06-26",108.300003051758,109.309997558594,108.160003662109,108.480003356934,10324600,89.2966766357422
"2019-06-27",108.839996337891,109.550003051758,108.440002441406,108.839996337891,10906600,89.593017578125
"2019-06-28",111.040000915527,112.430000305176,110.900001525879,111.800003051758,21634700,92.0295867919922
"2019-07-01",113.230003356934,114.519996643066,113.080001831055,113.680000305176,12724500,93.5771560668945
"2019-07-02",113.51000213623,114.199996948242,113.220001220703,113.800003051758,10174900,93.6759262084961
"2019-07-03",113.339996337891,113.870002746582,112.26000213623,112.819999694824,6849400,93.5266799926758
"2019-07-05",113.51000213623,114.269996643066,112.919998168945,113.48999786377,7929400,94.0821304321289
"2019-07-08",112.959999084473,113.480003356934,112.5,112.870002746582,6917200,93.5681533813477
"2019-07-09",112.279998779297,113.48999786377,112.150001525879,113.349998474121,8947300,93.966064453125
"2019-07-10",113.370002746582,113.830001831055,112.73999786377,113.019996643066,9242300,93.6925048828125
"2019-07-11",113.370002746582,114.360000610352,113.120002746582,114.099998474121,11595200,94.5878067016602
"2019-07-12",114.129997253418,115.349998474121,113.930000305176,115.300003051758,10783400,95.5825805664062
"2019-07-15",115.540000915527,115.569999694824,113.529998779297,113.900001525879,12946600,94.4220123291016
"2019-07-16",113.480003356934,115.5,112.919998168945,115.120002746582,16945000,95.4333801269531
"2019-07-17",114.430000305176,114.940002441406,113.730003356934,113.98999786377,13120900,94.4966049194336
"2019-07-18",113.930000305176,115.069999694824,113.550003051758,114.669998168945,9397200,95.0603408813477
"2019-07-19",114.889999389648,115.120002746582,113.400001525879,113.540000915527,10402800,94.1235809326172
"2019-07-22",112.910003662109,114.449996948242,112.769996643066,114.269996643066,9061100,94.7287292480469
"2019-07-23",114.879997253418,116.449996948242,114.819999694824,116.360000610352,12752200,96.4613342285156
"2019-07-24",115.580001831055,116.879997253418,115.519996643066,116.830001831055,10011000,96.8509674072266
"2019-07-25",116.889999389648,117.23999786377,115.319999694824,115.709999084473,10138400,95.922477722168
"2019-07-26",115.769996643066,116.51000213623,115.529998779297,116.220001220703,12800400,96.3452606201172
"2019-07-29",116.459999084473,117.180000305176,115.790000915527,115.849998474121,8500400,96.0385284423828
"2019-07-30",115.190002441406,116.080001831055,114.76000213623,115.589996337891,7121100,95.822998046875
"2019-07-31",116.099998474121,116.180000305176,114.860000610352,116,13648000,96.1628875732422
"2019-08-01",115.330001831055,116.800003051758,112.599998474121,112.940002441406,15664500,93.6261825561523
"2019-08-02",112.400001525879,113.430000305176,111.400001525879,112.930000305176,11025500,93.6178741455078
"2019-08-05",110.790000915527,110.980003356934,108.269996643066,109.569999694824,15855300,90.8324737548828
"2019-08-06",110.050003051758,110.5,108.339996337891,110.430000305176,10203500,91.54541015625
"2019-08-07",108,108.279998779297,105.940002441406,108.029998779297,17320900,89.5558090209961
"2019-08-08",109.050003051758,110.080001831055,108.720001220703,109.860000610352,10903300,91.0729064941406
"2019-08-09",109.349998474121,110.449996948242,108.290000915527,109.73999786377,9980800,90.9734115600586
"2019-08-12",108.440002441406,108.51000213623,107.209999084473,107.680000305176,9393700,89.2656860351562
"2019-08-13",107.949996948242,110.330001831055,107.029998779297,109.339996337891,12124700,90.6417922973633
"2019-08-14",106.300003051758,106.910003662109,104.449996948242,104.800003051758,19491800,86.8781967163086
"2019-08-15",104.819999694824,106.379997253418,104.339996337891,105.199996948242,13365600,87.2097778320312
"2019-08-16",106.370002746582,107.980003356934,105.870002746582,107.720001220703,11830600,89.2988510131836
"2019-08-19",109.629997253418,109.75,108.419998168945,108.690002441406,8265400,90.1029891967773
"2019-08-20",107.849998474121,108.440002441406,107.23999786377,107.309997558594,8374000,88.9589538574219
"2019-08-21",108.209999084473,108.430000305176,107.449996948242,107.610000610352,8189300,89.207649230957
"2019-08-22",108.370002746582,109.269996643066,107.930000305176,108.720001220703,9343400,90.1278381347656
"2019-08-23",108,108.779998779297,105.110000610352,106.019996643066,14762300,87.8895645141602
"2019-08-26",106.620002746582,106.98999786377,106.01000213623,106.870002746582,8209500,88.5942153930664
"2019-08-27",107.349998474121,107.559997558594,104.839996337891,105.73999786377,14331800,87.6574401855469
"2019-08-28",105.080001831055,107.209999084473,105.040000915527,106.800003051758,10585500,88.5361709594727
"2019-08-29",108.139999389648,109.889999389648,108.019996643066,109.220001220703,10002200,90.5423431396484
"2019-08-30",109.839996337891,110.559997558594,109.470001220703,109.860000610352,10170300,91.0729064941406
"2019-09-03",108.980003356934,108.98999786377,107.319999694824,108.559997558594,9868800,89.9951858520508
"2019-09-04",109.449996948242,110.220001220703,108.559997558594,109.870002746582,6929200,91.081184387207
"2019-09-05",111.25,113.720001220703,111.199996948242,112.370002746582,13224700,93.1536560058594
"2019-09-06",112.660003662109,112.980003356934,111.959999084473,112.610000610352,7836600,93.3526229858398
"2019-09-09",113.709999084473,116.059997558594,113.599998474121,115.400001525879,13985100,95.6654891967773
"2019-09-10",116.300003051758,117.269996643066,115.730003356934,116.870002746582,14333100,96.8841094970703
"2019-09-11",116.889999389648,117.199996948242,115.379997253418,117.190002441406,9919200,97.1493988037109
"2019-09-12",116.550003051758,118.470001220703,115.919998168945,117.910003662109,12283500,97.7462844848633
"2019-09-13",119,120.400001525879,118.75,120.230003356934,16257200,99.6695404052734
"2019-09-16",118.900001525879,119.870002746582,118.379997253418,119.160003662109,11993900,98.7824859619141
"2019-09-17",118.419998168945,118.610000610352,117.23999786377,118.569999694824,10735400,98.2933959960938
"2019-09-18",118.319999694824,120.080001831055,117.75,119.76000213623,10665600,99.2799072265625
"2019-09-19",119.699996948242,120.339996337891,119.089996337891,119.379997253418,9382600,98.9648742675781
"2019-09-20",119.73999786377,120.339996337891,118.870002746582,118.900001525879,21862800,98.5669631958008
"2019-09-23",117.779998779297,119.120002746582,117.680000305176,118.879997253418,9135100,98.5503921508789
"2019-09-24",118.75,119.26000213623,117.040000915527,117.330001831055,11696500,97.2654342651367
"2019-09-25",117.269996643066,118.360000610352,117.120002746582,118,9389400,97.8208770751953
"2019-09-26",117.879997253418,118.050003051758,116.949996948242,117.029998779297,9899200,97.0167541503906
"2019-09-27",117.959999084473,118.639999389648,117.279998779297,117.720001220703,10207800,97.5887680053711
"2019-09-30",118.360000610352,118.769996643066,117.220001220703,117.690002441406,9755000,97.5638656616211
"2019-10-01",118.400001525879,119,115.410003662109,115.550003051758,11250300,95.7898406982422
"2019-10-02",114.809997558594,114.900001525879,112.930000305176,113.25,12548700,93.883171081543
"2019-10-03",112.269996643066,112.910003662109,110.519996643066,112.190002441406,12735200,93.7494583129883
"2019-10-04",112.339996337891,114.940002441406,112.269996643066,114.620002746582,9453100,95.7800521850586
"2019-10-07",114.190002441406,115.5,114.069999694824,114.370002746582,6771600,95.5711517333984
"2019-10-08",113.059997558594,113.059997558594,111.660003662109,111.819999694824,10806300,93.4402694702148
"2019-10-09",112.669998168945,113.160003662109,112.069999694824,112.629997253418,7273700,94.1171264648438
"2019-10-10",113.139999389648,115.400001525879,113,114.209999084473,10994100,95.4374237060547
"2019-10-11",116.029998779297,117.98999786377,115.870002746582,116.139999389648,15076500,97.0502090454102
"2019-10-14",115.849998474121,116.870002746582,115.660003662109,116.449996948242,8779000,97.3092575073242
"2019-10-15",118.849998474121,121.589996337891,117.870002746582,119.959999084473,23379000,100.242324829102
"2019-10-16",119.959999084473,120.620002746582,119.379997253418,119.680000305176,11087700,100.008346557617
"2019-10-17",120.75,121.569999694824,119.879997253418,120.349998474121,10818500,100.568206787109
"2019-10-18",120,121.019996643066,119.860000610352,120.559997558594,10417400,100.743682861328
"2019-10-21",122.050003051758,123.769996643066,121.98999786377,123.550003051758,12714600,103.242225646973
"2019-10-22",123.449996948242,125.099998474121,123.120002746582,124.790000915527,12549100,104.278411865234
"2019-10-23",124.199996948242,125.150001525879,124.169998168945,125.120002746582,8828300,104.554168701172
"2019-10-24",125.290000915527,125.660003662109,124.069999694824,125.029998779297,8020500,104.478958129883
"2019-10-25",125,126.650001525879,124.75,126.029998779297,9055700,105.314613342285
"2019-10-28",126.569999694824,127.209999084473,126.400001525879,126.51000213623,9522200,105.715721130371
"2019-10-29",126.059997558594,127.419998168945,125.940002441406,126.430000305176,9797300,105.648872375488
"2019-10-30",126.050003051758,126.26000213623,124.919998168945,125.730003356934,8513700,105.063919067383
"2019-10-31",125.48999786377,125.730003356934,123.860000610352,124.919998168945,11589100,104.387054443359
"2019-11-01",126.199996948242,127.98999786377,126.019996643066,127.800003051758,11682600,106.793670654297
"2019-11-04",129.080001831055,129.419998168945,128.559997558594,128.820007324219,9159900,107.646011352539
"2019-11-05",129.389999389648,130.300003051758,128.839996337891,129.100006103516,13747600,107.879974365234
"2019-11-06",128.690002441406,129.839996337891,128.580001831055,129.300003051758,11231100,108.047119140625
"2019-11-07",130.429992675781,131.289993286133,129.919998168945,130,13528900,108.632057189941
"2019-11-08",129.880004882812,130.399993896484,129.25,130.380004882812,9293400,108.949577331543
"2019-11-11",129.600006103516,130.100006103516,129.350006103516,129.919998168945,8679000,108.565216064453
"2019-11-12",129.630004882812,130.619995117188,129.009994506836,129.160003662109,9099000,107.930130004883
"2019-11-13",128.130004882812,128.820007324219,127.419998168945,128.479995727539,8023300,107.36190032959
"2019-11-14",127.720001220703,128.839996337891,127.589996337891,128.600006103516,8483400,107.46216583252
"2019-11-15",129.229995727539,129.529998779297,128.399993896484,129.529998779297,10163600,108.239311218262
"2019-11-18",129.559997558594,130.649993896484,128.990005493164,130.619995117188,8749300,109.150146484375
"2019-11-19",130.990005493164,131.25,130.179992675781,130.580001831055,8824500,109.116714477539
"2019-11-20",130.300003051758,130.619995117188,128.940002441406,129.630004882812,11782800,108.322875976562
"2019-11-21",130,130.720001220703,129.389999389648,129.929992675781,7705500,108.573539733887
"2019-11-22",130.149993896484,131.220001220703,130.100006103516,130.789993286133,8167900,109.292205810547
"2019-11-25",131.25,132.070007324219,130.869995117188,131.490005493164,10068500,109.877143859863
"2019-11-26",131.820007324219,131.820007324219,130.360000610352,131.669998168945,10490700,110.027565002441
"2019-11-27",132.289993286133,132.429992675781,131.649993896484,132.059997558594,6607900,110.353416442871
"2019-11-29",131.869995117188,132.410003662109,131.449996948242,131.759994506836,5712000,110.102737426758
"2019-12-02",132.309997558594,132.740005493164,131.350006103516,131.470001220703,8615600,109.860427856445
"2019-12-03",129.770004272461,129.960006713867,128.589996337891,129.779998779297,10361300,108.448196411133
"2019-12-04",130.380004882812,132.470001220703,129.990005493164,132.339996337891,10318200,110.587432861328
"2019-12-05",132.679992675781,133.309997558594,132.179992675781,133.059997558594,9587400,111.189094543457
"2019-12-06",134.690002441406,135.779998779297,134.649993896484,135.039993286133,10170600,112.843620300293
"2019-12-09",134.630004882812,135.460006713867,134.410003662109,134.410003662109,8498200,112.317176818848
"2019-12-10",133.25,134.770004272461,132.880004882812,134.5,7532900,112.392402648926
"2019-12-11",134.289993286133,135.020004272461,134.009994506836,134.179992675781,9011900,112.124992370605
"2019-12-12",134.490005493164,138.470001220703,134.210006713867,138.020004272461,13717400,115.333808898926
"2019-12-13",137.949996948242,138.830001831055,136.220001220703,136.809997558594,10592100,114.322692871094
"2019-12-16",138.380004882812,138.839996337891,137.320007324219,137.339996337891,11372000,114.765571594238
"2019-12-17",137.729995727539,138.669998168945,137.229995727539,138.179992675781,11546800,115.467498779297
"2019-12-18",138.149993896484,139.020004272461,137.720001220703,138.039993286133,10381500,115.350517272949
"2019-12-19",137.759994506836,138.220001220703,137.100006103516,137.350006103516,9350400,114.773956298828
"2019-12-20",138.020004272461,138.880004882812,136.899993896484,137.240005493164,29992600,114.682029724121
"2019-12-23",137.600006103516,137.910003662109,136.880004882812,137.199996948242,9738400,114.648612976074
"2019-12-24",137.330001831055,137.630004882812,137.059997558594,137.580001831055,3324300,114.966125488281
"2019-12-26",137.889999389648,139.100006103516,137.779998779297,139.039993286133,6770900,116.186157226562
"2019-12-27",139.300003051758,139.770004272461,138.669998168945,139.139999389648,7868200,116.269744873047
"2019-12-30",139.899993896484,140.080001831055,138.470001220703,138.630004882812,6963000,115.843551635742
"2019-12-31",138.509994506836,139.479995727539,138.289993286133,139.399993896484,7201600,116.487014770508
"2020-01-02",139.789993286133,141.100006103516,139.259994506836,141.089996337891,10803700,117.899215698242
"2020-01-03",137.5,139.229995727539,137.080001831055,138.339996337891,10386800,116.343368530273
"2020-01-06",136.559997558594,138.270004272461,136.5,138.229995727539,10259000,116.250854492188
"2020-01-07",137.279998779297,137.860000610352,135.820007324219,135.880004882812,10531300,114.274520874023
"2020-01-08",135.699996948242,137.580001831055,135.600006103516,136.940002441406,9695300,115.165962219238
"2020-01-09",138.050003051758,138.229995727539,137.039993286133,137.440002441406,9469000,115.586441040039
"2020-01-10",137.210006713867,137.25,135.809997558594,136.070007324219,10190900,114.434303283691
"2020-01-13",136.190002441406,137.199996948242,135.759994506836,137.199996948242,12355200,115.384628295898
"2020-01-14",137.940002441406,140.759994506836,137.690002441406,138.800003051758,24906000,116.730201721191
"2020-01-15",137.850006103516,138.600006103516,136.149993896484,136.720001220703,16293400,114.980941772461
"2020-01-16",137.449996948242,137.899993896484,136.839996337891,137.25,10783800,115.42667388916
"2020-01-17",137.539993286133,138.289993286133,137.320007324219,138.199996948242,14697700,116.225631713867
"2020-01-21",137.190002441406,138.070007324219,136.690002441406,136.839996337891,8474200,115.081871032715
"2020-01-22",137.240005493164,137.399993896484,136.380004882812,136.679992675781,7549100,114.947288513184
"2020-01-23",135.710006713867,136.740005493164,134.720001220703,136.539993286133,9345700,114.829544067383
"2020-01-24",136.369995117188,136.429992675781,132.320007324219,133.149993896484,15166400,111.978614807129
"2020-01-27",130.270004272461,132.940002441406,129.710006713867,132.029998779297,12860500,111.036674499512
"2020-01-28",132.839996337891,134.970001220703,132.479995727539,134.429992675781,13062800,113.055046081543
"2020-01-29",134.809997558594,135.539993286133,133.690002441406,134.229995727539,9326000,112.886863708496
"2020-01-30",132.690002441406,136.130004882812,132.690002441406,135.889999389648,9048900,114.282928466797
"2020-01-31",134.490005493164,134.830001831055,131.470001220703,132.360000610352,12785200,111.314186096191
"2020-02-03",132.660003662109,134.240005493164,132.660003662109,133.369995117188,10021100,112.163597106934
"2020-02-04",135.550003051758,136.600006103516,135.080001831055,135.289993286133,9157100,113.778312683105
"2020-02-05",136.570007324219,137.729995727539,136.009994506836,137.589996337891,10150700,115.712623596191
"2020-02-06",138.240005493164,138.289993286133,137.110000610352,137.610000610352,8992300,115.729438781738
"2020-02-07",136.729995727539,137.669998168945,136.300003051758,137.169998168945,6379800,115.359375
"2020-02-10",136.949996948242,137.850006103516,136.75,137.740005493164,5960700,115.83878326416
"2020-02-11",138.259994506836,138.820007324219,137.779998779297,138,6578600,116.057426452637
"2020-02-12",138.600006103516,139.289993286133,137.800003051758,138,7958000,116.057426452637
"2020-02-13",137.75,138.339996337891,136.399993896484,137.880004882812,7447500,115.956489562988
"2020-02-14",137.839996337891,138.190002441406,136.940002441406,137.460006713867,6627600,115.603309631348
"2020-02-18",137.339996337891,137.710006713867,135.050003051758,135.639999389648,8996400,114.072647094727
"2020-02-19",136.910003662109,138.389999389648,136.339996337891,137.490005493164,7071200,115.628524780273
"2020-02-20",137.169998168945,138.360000610352,136.529998779297,137.490005493164,7422800,115.628524780273
"2020-02-21",136.550003051758,136.919998168945,134.919998168945,135.809997558594,9772800,114.215637207031
"2020-02-24",131.440002441406,133.199996948242,130.800003051758,132.160003662109,13618400,111.146026611328
"2020-02-25",131,132.229995727539,125.589996337891,126.26000213623,20797200,106.184143066406
"2020-02-26",126.930000305176,128.949996948242,126.339996337891,126.639999389648,24825600,106.503700256348
"2020-02-27",122.910003662109,125.620002746582,121.300003051758,121.370002746582,23005500,102.071670532227
"2020-02-28",117.519996643066,118.48999786377,112.660003662109,116.110000610352,45931400,97.6480331420898
"2020-03-02",116.629997253418,121.580001831055,114.459999084473,121.519996643066,27355400,102.197799682617
"2020-03-03",120.970001220703,122.949996948242,116.23999786377,116.959999084473,32547700,98.3628616333008
"2020-03-04",118.330001831055,120.190002441406,114.699996948242,119.849998474121,25795900,100.793342590332
"2020-03-05",115.669998168945,116.430000305176,112.580001831055,113.970001220703,25025600,95.8482971191406
