"Date","UAL.Open","UAL.High","UAL.Low","UAL.Close","UAL.Volume","UAL.Adjusted"
"2019-05-24",81.25,81.75,80.4700012207031,80.7900009155273,2266300,80.7900009155273
"2019-05-28",80.5,80.7900009155273,79.6600036621094,79.9000015258789,2242100,79.9000015258789
"2019-05-29",79.5,79.5299987792969,78.0999984741211,79.25,3133100,79.25
"2019-05-30",79.2900009155273,80.4000015258789,79.0400009155273,79.4700012207031,1528900,79.4700012207031
"2019-05-31",78.5199966430664,79.5199966430664,77.4000015258789,77.6500015258789,3553800,77.6500015258789
"2019-06-03",77.379997253418,78.7300033569336,77.3499984741211,77.7200012207031,2065200,77.7200012207031
"2019-06-04",78.8600006103516,80.6699981689453,78.5500030517578,80.5199966430664,3026500,80.5199966430664
"2019-06-05",80.9400024414062,81.9800033569336,80.4899978637695,81.8499984741211,2002500,81.8499984741211
"2019-06-06",83.1399993896484,84.0100021362305,81.9300003051758,82.9599990844727,2390200,82.9599990844727
"2019-06-07",83.0899963378906,84.8499984741211,83.0899963378906,83.2699966430664,1475700,83.2699966430664
"2019-06-10",83.620002746582,84.5400009155273,82.5699996948242,82.6699981689453,1697800,82.6699981689453
"2019-06-11",83.3399963378906,83.7799987792969,82.0699996948242,82.7699966430664,1894400,82.7699966430664
"2019-06-12",82.8600006103516,84.2900009155273,82.8399963378906,83.7900009155273,1999800,83.7900009155273
"2019-06-13",84.0500030517578,87.7399978637695,84.0500030517578,87.1100006103516,3864900,87.1100006103516
"2019-06-14",87.0699996948242,87.9100036621094,86.0100021362305,87.120002746582,1652500,87.120002746582
"2019-06-17",87.2699966430664,87.5599975585938,86.3099975585938,86.7699966430664,1820600,86.7699966430664
"2019-06-18",87.4199981689453,88.6600036621094,87.1100006103516,87.4000015258789,1694100,87.4000015258789
"2019-06-19",87.7600021362305,88.879997253418,87.1399993896484,88.6600036621094,2091600,88.6600036621094
"2019-06-20",89.3199996948242,89.4100036621094,85.8899993896484,87.1399993896484,3261900,87.1399993896484
"2019-06-21",86.3099975585938,88.1600036621094,86.3099975585938,86.7200012207031,2461900,86.7200012207031
"2019-06-24",86.7799987792969,87.1100006103516,86.0599975585938,86.5500030517578,1507800,86.5500030517578
"2019-06-25",86.629997253418,87.2300033569336,84.8099975585938,85.0599975585938,2480900,85.0599975585938
"2019-06-26",85.379997253418,85.8099975585938,84.75,85.3300018310547,2034700,85.3300018310547
"2019-06-27",85.6500015258789,86.8600006103516,85.129997253418,86.4300003051758,1394800,86.4300003051758
"2019-06-28",86.6600036621094,87.7399978637695,86.6600036621094,87.5500030517578,3025400,87.5500030517578
"2019-07-01",88.8399963378906,89.7200012207031,87.7699966430664,88.4499969482422,4016500,88.4499969482422
"2019-07-02",89.2099990844727,90,87.9499969482422,88.870002746582,2237200,88.870002746582
"2019-07-03",89.1399993896484,91.0800018310547,89.1399993896484,90.6699981689453,1647100,90.6699981689453
"2019-07-05",90.3899993896484,90.9499969482422,89.0699996948242,90.5899963378906,3227300,90.5899963378906
"2019-07-08",90.1600036621094,91.4800033569336,90.0999984741211,90.6699981689453,2514600,90.6699981689453
"2019-07-09",90.379997253418,90.9300003051758,89.2099990844727,89.4599990844727,3912800,89.4599990844727
"2019-07-10",90.3099975585938,91.0699996948242,88.9199981689453,89.5100021362305,2395300,89.5100021362305
"2019-07-11",89.5100021362305,90.5999984741211,89,89.4800033569336,2262300,89.4800033569336
"2019-07-12",89.6999969482422,91.5199966430664,89.629997253418,91.2300033569336,2894800,91.2300033569336
"2019-07-15",91.5999984741211,92.4300003051758,91.1500015258789,91.3199996948242,2388300,91.3199996948242
"2019-07-16",91.8099975585938,94.5,91.8000030517578,93.9199981689453,4706100,93.9199981689453
"2019-07-17",94.0299987792969,95.25,92.3399963378906,94.7799987792969,6019500,94.7799987792969
"2019-07-18",94.3199996948242,95.4800033569336,93.879997253418,95.2799987792969,3299800,95.2799987792969
"2019-07-19",95.379997253418,96.0299987792969,93.5400009155273,93.8300018310547,3360700,93.8300018310547
"2019-07-22",94.0699996948242,95.0599975585938,93.7699966430664,93.8300018310547,2305100,93.8300018310547
"2019-07-23",94.1399993896484,94.9800033569336,93.75,94.9300003051758,2105100,94.9300003051758
"2019-07-24",94.9100036621094,95.4599990844727,94.2399978637695,95.1100006103516,2344400,95.1100006103516
"2019-07-25",94.1900024414062,95.1100006103516,92.9599990844727,93.9300003051758,3196100,93.9300003051758
"2019-07-26",94.0199966430664,94.4400024414062,93.2300033569336,93.3600006103516,1684800,93.3600006103516
"2019-07-29",93.4400024414062,94.0500030517578,93.129997253418,93.4400024414062,1957100,93.4400024414062
"2019-07-30",92.8300018310547,93.9700012207031,92.4800033569336,93.9300003051758,1717200,93.9300003051758
"2019-07-31",93.5599975585938,93.8199996948242,91.4800033569336,91.9100036621094,2125300,91.9100036621094
"2019-08-01",92.0299987792969,93.0400009155273,89.7300033569336,90.4899978637695,2518700,90.4899978637695
"2019-08-02",90.0100021362305,90.25,88.8300018310547,89.4300003051758,2281800,89.4300003051758
"2019-08-05",88.879997253418,88.879997253418,84.8000030517578,85.5899963378906,3721800,85.5899963378906
"2019-08-06",85.9100036621094,86.5699996948242,84.9700012207031,85.4599990844727,2369900,85.4599990844727
"2019-08-07",84.7200012207031,86.9599990844727,84.0299987792969,86.4800033569336,2380100,86.4800033569336
"2019-08-08",86.7099990844727,87.9800033569336,86.5899963378906,87.629997253418,1419900,87.629997253418
"2019-08-09",87.4599990844727,87.8300018310547,86.0999984741211,86.9800033569336,2078700,86.9800033569336
"2019-08-12",86.2399978637695,86.2399978637695,83.9499969482422,84.7099990844727,2185000,84.7099990844727
"2019-08-13",84.1500015258789,86.2799987792969,83.5299987792969,84.5599975585938,2662800,84.5599975585938
"2019-08-14",83.0500030517578,83.5800018310547,80.7799987792969,81.9499969482422,3250500,81.9499969482422
"2019-08-15",82.0400009155273,82.2300033569336,80.8300018310547,81.620002746582,3225800,81.620002746582
"2019-08-16",82.25,83.3099975585938,81.8399963378906,82.9400024414062,2260500,82.9400024414062
"2019-08-19",84.0199966430664,84.9300003051758,83.8099975585938,83.8899993896484,2268800,83.8899993896484
"2019-08-20",83.6500015258789,84.4300003051758,83.2099990844727,84.0299987792969,1495000,84.0299987792969
"2019-08-21",84.6699981689453,85.6699981689453,84.629997253418,85.2900009155273,1672600,85.2900009155273
"2019-08-22",85.3000030517578,85.870002746582,84.6900024414062,85.5599975585938,1310100,85.5599975585938
"2019-08-23",85.0599975585938,85.6500015258789,82.2200012207031,82.5299987792969,3674600,82.5299987792969
"2019-08-26",83.4199981689453,83.629997253418,82.4499969482422,83.5800018310547,1851400,83.5800018310547
"2019-08-27",84.2799987792969,84.7099990844727,81.75,81.9400024414062,2213800,81.9400024414062
"2019-08-28",81.5199966430664,82.9899978637695,81.1699981689453,82.4499969482422,2299500,82.4499969482422
"2019-08-29",83.2300033569336,85.129997253418,83.2300033569336,84.6900024414062,4085100,84.6900024414062
"2019-08-30",85.1999969482422,85.6800003051758,84.0899963378906,84.3099975585938,1928900,84.3099975585938
"2019-09-03",83.6399993896484,83.7600021362305,82.25,83.1500015258789,2350100,83.1500015258789
"2019-09-04",83,84.8600006103516,83,83.9100036621094,2737800,83.9100036621094
"2019-09-05",84.6900024414062,86.870002746582,84.6900024414062,85.8399963378906,2968900,85.8399963378906
"2019-09-06",86.370002746582,87.4400024414062,86.1999969482422,86.3000030517578,2345100,86.3000030517578
"2019-09-09",86.4899978637695,87.7300033569336,85.9100036621094,87.3300018310547,2123100,87.3300018310547
"2019-09-10",87.1999969482422,87.7900009155273,86.6100006103516,87.5599975585938,1711700,87.5599975585938
"2019-09-11",87.620002746582,88.870002746582,87.1699981689453,88.379997253418,2431500,88.379997253418
"2019-09-12",88.6800003051758,89.8300018310547,88.5500030517578,89.379997253418,2724700,89.379997253418
"2019-09-13",90.4100036621094,91.8399963378906,89.75,91.3499984741211,3000700,91.3499984741211
"2019-09-16",88.3000030517578,90.129997253418,88.1699981689453,88.7600021362305,3438200,88.7600021362305
"2019-09-17",89.379997253418,91.2600021362305,88.7900009155273,89.9800033569336,3553500,89.9800033569336
"2019-09-18",89.6999969482422,90.2900009155273,88.9400024414062,90.2300033569336,2153000,90.2300033569336
"2019-09-19",90.3499984741211,90.620002746582,89.1800003051758,89.4199981689453,2348800,89.4199981689453
"2019-09-20",89.4700012207031,90.0500030517578,88.9199981689453,89.0899963378906,2654900,89.0899963378906
"2019-09-23",88.620002746582,88.879997253418,87.4199981689453,88.2099990844727,3082500,88.2099990844727
"2019-09-24",88.9700012207031,89.1999969482422,87.5100021362305,88.3000030517578,1545100,88.3000030517578
"2019-09-25",88.2399978637695,89.879997253418,88.2399978637695,89.1699981689453,1729500,89.1699981689453
"2019-09-26",89.379997253418,89.5500030517578,87.7699966430664,88.4499969482422,1282400,88.4499969482422
"2019-09-27",88.8499984741211,90.3000030517578,87.8199996948242,88.1399993896484,1654400,88.1399993896484
"2019-09-30",88.4000015258789,88.9800033569336,87.9100036621094,88.4100036621094,1939400,88.4100036621094
"2019-10-01",89.1500015258789,90.1900024414062,87.2300033569336,87.8399963378906,2419800,87.8399963378906
"2019-10-02",86,86.8499984741211,82.0599975585938,83.6900024414062,4212200,83.6900024414062
"2019-10-03",83.6100006103516,83.6100006103516,80.870002746582,83.2699966430664,2727000,83.2699966430664
"2019-10-04",83.5299987792969,84.4700012207031,83.120002746582,84.2900009155273,1936000,84.2900009155273
"2019-10-07",83.6100006103516,85.2600021362305,83.6100006103516,84.8499984741211,2083900,84.8499984741211
"2019-10-08",84.25,86.120002746582,83.9000015258789,84.6900024414062,2548000,84.6900024414062
"2019-10-09",85.7399978637695,87.5100021362305,85.7300033569336,86.4599990844727,3124200,86.4599990844727
"2019-10-10",85.3899993896484,87.7600021362305,84.7300033569336,87.3399963378906,2701100,87.3399963378906
"2019-10-11",88.5199966430664,89.129997253418,87.120002746582,87.1500015258789,2455700,87.1500015258789
"2019-10-14",87.1100006103516,87.1500015258789,86.2399978637695,86.9700012207031,3421900,86.9700012207031
"2019-10-15",87.2799987792969,88.6600036621094,86.6800003051758,87.879997253418,4348500,87.879997253418
"2019-10-16",89.3499984741211,90.8399963378906,88.2200012207031,89.6999969482422,6780700,89.6999969482422
"2019-10-17",90.1999969482422,90.4100036621094,88.9300003051758,89.4599990844727,2482000,89.4599990844727
"2019-10-18",89.4300003051758,90.7600021362305,89.3300018310547,90.0899963378906,2722400,90.0899963378906
"2019-10-21",90.4899978637695,91.5,90.4899978637695,90.7799987792969,2045100,90.7799987792969
"2019-10-22",90.6800003051758,91.0500030517578,89.620002746582,89.7099990844727,1997000,89.7099990844727
"2019-10-23",89.6500015258789,90.1699981689453,88.9499969482422,89.9000015258789,1640600,89.9000015258789
"2019-10-24",90.5899963378906,91.5100021362305,89.2200012207031,89.8099975585938,2283500,89.8099975585938
"2019-10-25",89.6800003051758,91.8399963378906,89.6699981689453,91.6399993896484,2218500,91.6399993896484
"2019-10-28",91.8300018310547,92.8000030517578,91.7799987792969,92.1900024414062,1841000,92.1900024414062
"2019-10-29",91.879997253418,92.379997253418,90.9000015258789,91.0299987792969,1552500,91.0299987792969
"2019-10-30",91.0500030517578,91.8899993896484,90.4100036621094,91.6699981689453,1694800,91.6699981689453
"2019-10-31",91.120002746582,91.4000015258789,90.4100036621094,90.8399963378906,1997500,90.8399963378906
"2019-11-01",91.6500015258789,92.5199966430664,91.2900009155273,91.6500015258789,2248300,91.6500015258789
"2019-11-04",92.3099975585938,92.9599990844727,92.0299987792969,92.3899993896484,1905900,92.3899993896484
"2019-11-05",92.629997253418,93.620002746582,92.4599990844727,93.120002746582,2624000,93.120002746582
"2019-11-06",93.4199981689453,93.5999984741211,92.5800018310547,93.3399963378906,1179300,93.3399963378906
"2019-11-07",94,95.1600036621094,93.5599975585938,93.8000030517578,3014100,93.8000030517578
"2019-11-08",93.8099975585938,93.8600006103516,92.6100006103516,93.4400024414062,914900,93.4400024414062
"2019-11-11",92.8499984741211,93.8199996948242,92.6699981689453,93.5299987792969,1127100,93.5299987792969
"2019-11-12",93.4400024414062,93.879997253418,92.6600036621094,92.7200012207031,1542000,92.7200012207031
"2019-11-13",92.620002746582,92.9800033569336,92.0400009155273,92.4199981689453,1822600,92.4199981689453
"2019-11-14",92.75,92.9499969482422,91.9000015258789,92.5199966430664,1051800,92.5199966430664
"2019-11-15",93,93.5,92.3199996948242,92.5100021362305,1552700,92.5100021362305
"2019-11-18",92.4499969482422,92.7900009155273,91.4499969482422,92.7699966430664,1808700,92.7699966430664
"2019-11-19",93.129997253418,93.7200012207031,92.4199981689453,93.2900009155273,1606400,93.2900009155273
"2019-11-20",92.75,93.4599990844727,90.8499984741211,91.6999969482422,3133900,91.6999969482422
"2019-11-21",91.879997253418,92.1100006103516,90.7699966430664,90.9700012207031,1630900,90.9700012207031
"2019-11-22",91.0999984741211,91.9400024414062,90.9400024414062,91.7799987792969,1440400,91.7799987792969
"2019-11-25",92.1100006103516,93.129997253418,91.5500030517578,92.5199966430664,1941700,92.5199966430664
"2019-11-26",92.4800033569336,92.9199981689453,92.0199966430664,92.7600021362305,2042400,92.7600021362305
"2019-11-27",93.0599975585938,93.6699981689453,92.7699966430664,93.0500030517578,1602200,93.0500030517578
"2019-11-29",92.8000030517578,93.4899978637695,92.5100021362305,92.8000030517578,905800,92.8000030517578
"2019-12-02",93,93.620002746582,91.4400024414062,91.629997253418,1941600,91.629997253418
"2019-12-03",90.5999984741211,90.7799987792969,88.5,88.870002746582,3352800,88.870002746582
"2019-12-04",89.1600036621094,89.8099975585938,88.129997253418,88.1699981689453,2072400,88.1699981689453
"2019-12-05",89.0999984741211,89.3300018310547,87.5999984741211,87.8600006103516,1959700,87.8600006103516
"2019-12-06",88.7900009155273,89.5,88.5500030517578,88.5800018310547,1485300,88.5800018310547
"2019-12-09",88.4899978637695,88.5800018310547,87.3000030517578,87.6100006103516,2160900,87.6100006103516
"2019-12-10",87.5800018310547,87.9199981689453,86.3600006103516,86.5100021362305,1994800,86.5100021362305
"2019-12-11",86.4700012207031,87.1500015258789,86.0800018310547,87.0199966430664,2418200,87.0199966430664
"2019-12-12",87.6999969482422,89.9000015258789,87.3199996948242,88.4700012207031,2903600,88.4700012207031
"2019-12-13",88.1999969482422,89.4300003051758,87.4199981689453,87.5800018310547,1972800,87.5800018310547
"2019-12-16",87.9499969482422,89.4599990844727,87.9499969482422,88.629997253418,2090200,88.629997253418
"2019-12-17",88.5699996948242,89.9899978637695,88.3499984741211,89.3600006103516,2218400,89.3600006103516
"2019-12-18",89.5,89.9800033569336,88.3600006103516,88.8399963378906,1876900,88.8399963378906
"2019-12-19",89.2799987792969,89.7799987792969,89.0500030517578,89.2200012207031,2172500,89.2200012207031
"2019-12-20",89.370002746582,89.9000015258789,89.0500030517578,89.2799987792969,3025900,89.2799987792969
"2019-12-23",89.7200012207031,90.0999984741211,89.2799987792969,89.4400024414062,1905900,89.4400024414062
"2019-12-24",89.4599990844727,89.629997253418,88.6600036621094,89.1500015258789,771100,89.1500015258789
"2019-12-26",89.3000030517578,89.7200012207031,88.8000030517578,89.2600021362305,1039700,89.2600021362305
"2019-12-27",89.3099975585938,89.3899993896484,88.0100021362305,88.370002746582,1402100,88.370002746582
"2019-12-30",88.5100021362305,88.8600006103516,87.5100021362305,87.9599990844727,1799900,87.9599990844727
"2019-12-31",87.7099990844727,88.4599990844727,87.7099990844727,88.0899963378906,2073700,88.0899963378906
"2020-01-02",89.5699996948242,90.5699996948242,89.1100006103516,89.7399978637695,2769800,89.7399978637695
"2020-01-03",86.8000030517578,88.1600036621094,86.2600021362305,87.9000015258789,3562900,87.9000015258789
"2020-01-06",86.7200012207031,88.0699996948242,86.6500015258789,87.6999969482422,2652700,87.6999969482422
"2020-01-07",87.4100036621094,88.1600036621094,86.7399978637695,86.7699966430664,2581300,86.7699966430664
"2020-01-08",86.9000015258789,88.4499969482422,86.3000030517578,87.3000030517578,4152500,87.3000030517578
"2020-01-09",87.7200012207031,88.7200012207031,87.5,87.9499969482422,2252200,87.9499969482422
"2020-01-10",88.0400009155273,88.2600021362305,86.9700012207031,87.3099975585938,2035700,87.3099975585938
"2020-01-13",87.3099975585938,87.6699981689453,86.6999969482422,86.8899993896484,2707600,86.8899993896484
"2020-01-14",88.1699981689453,89.6399993896484,87.7099990844727,87.8499984741211,3243500,87.8499984741211
"2020-01-15",87.6100006103516,88.8000030517578,87.25,88.2900009155273,1878900,88.2900009155273
"2020-01-16",88.7900009155273,89.7200012207031,88.7799987792969,89.5400009155273,2427500,89.5400009155273
"2020-01-17",89.8000030517578,90.0999984741211,88.9599990844727,89.6999969482422,4221100,89.6999969482422
"2020-01-21",87.879997253418,88,84.5699996948242,85.7900009155273,9546700,85.7900009155273
"2020-01-22",86.75,87.5699996948242,83.1500015258789,83.3399963378906,8453200,83.3399963378906
"2020-01-23",83,85.1699981689453,81.0599975585938,84.879997253418,6194300,84.879997253418
"2020-01-24",84.3099975585938,84.7300033569336,80.2799987792969,81.9000015258789,6869800,81.9000015258789
"2020-01-27",78,78.4599990844727,76.5500030517578,77.629997253418,8671300,77.629997253418
"2020-01-28",78.25,78.4700012207031,77,77.0500030517578,7575600,77.0500030517578
"2020-01-29",77.4000015258789,77.4899978637695,75.0100021362305,75.2099990844727,5508200,75.2099990844727
"2020-01-30",74.6600036621094,77.9800033569336,74.4400024414062,77.75,5900400,77.75
"2020-01-31",77.1699981689453,77.2900009155273,74.5199966430664,74.8000030517578,5196600,74.8000030517578
"2020-02-03",75.4899978637695,77.120002746582,74.879997253418,74.9100036621094,3950600,74.9100036621094
"2020-02-04",76.6399993896484,79.5299987792969,76.5,78.8899993896484,6423900,78.8899993896484
"2020-02-05",80.7600021362305,82.3600006103516,80.0500030517578,81.8499984741211,6993700,81.8499984741211
