"Date","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2019-02-14",184.050003051758,184.509994506836,182.169998168945,183.759994506836,1136100,123.575836181641
"2019-02-15",184.380004882812,184.380004882812,181.899993896484,183.360000610352,1727800,123.306823730469
"2019-02-19",183.470001220703,184.059997558594,181.710006713867,182.229995727539,1555700,122.546905517578
"2019-02-20",181.759994506836,181.949996948242,178.300003051758,179.220001220703,1727100,120.522720336914
"2019-02-21",178.690002441406,182.179992675781,178.509994506836,182.149993896484,1617700,122.493118286133
"2019-02-22",182.610000610352,185.220001220703,182.199996948242,183.630004882812,1259100,123.488410949707
"2019-02-25",184.369995117188,184.539993286133,182.520004272461,183.300003051758,1234600,123.266487121582
"2019-02-26",183.559997558594,183.949996948242,182.429992675781,183.279998779297,907300,123.252998352051
"2019-02-27",182.589996337891,182.899993896484,180.789993286133,181.240005493164,1244200,121.881156921387
"2019-02-28",181.160003662109,183.699996948242,180.210006713867,181.160003662109,2336300,121.827331542969
"2019-03-01",181.160003662109,181.490005493164,173.910003662109,175.570007324219,2587600,118.068199157715
"2019-03-04",177.380004882812,177.380004882812,173.160003662109,175.309997558594,1827500,117.893341064453
"2019-03-05",175.449996948242,177.169998168945,174.979995727539,176.399993896484,1259800,118.62629699707
"2019-03-06",176.479995727539,178.110000610352,176.089996337891,176.380004882812,1572400,118.612892150879
"2019-03-07",176.169998168945,177.619995117188,174.75,175.389999389648,1567700,117.947135925293
"2019-03-08",175,176.220001220703,173.380004882812,174.220001220703,1440500,117.160316467285
"2019-03-11",175,176,173.110000610352,175.880004882812,1351500,118.27661895752
"2019-03-12",176.279998779297,178.25,176.009994506836,177.919998168945,1094700,119.648498535156
"2019-03-13",179.039993286133,179.460006713867,178.050003051758,178.139999389648,1111000,119.796463012695
"2019-03-14",178.259994506836,179.979995727539,177.429992675781,179.789993286133,1691700,120.906051635742
"2019-03-15",179.369995117188,180.039993286133,175.240005493164,176.089996337891,2628600,118.41788482666
"2019-03-18",176.240005493164,176.570007324219,173.559997558594,174.330001831055,1345900,117.234313964844
"2019-03-19",174.289993286133,174.929992675781,172.899993896484,173.399993896484,1316200,116.608894348145
"2019-03-20",173.550003051758,175.25,172.020004272461,173.940002441406,1396300,116.972030639648
"2019-03-21",173.619995117188,178.240005493164,172.220001220703,178.179992675781,1445300,119.823333740234
"2019-03-22",178.25,179.970001220703,177.520004272461,177.600006103516,1480100,119.433296203613
"2019-03-25",178.190002441406,178.770004272461,176.669998168945,177.979995727539,739200,119.688858032227
"2019-03-26",178.839996337891,181.380004882812,177.889999389648,181.240005493164,1106400,121.881156921387
"2019-03-27",180.440002441406,181.699996948242,179.690002441406,181.110000610352,1448500,121.793716430664
"2019-03-28",181.350006103516,183.389999389648,180.639999389648,183.360000610352,1249400,123.306823730469
"2019-03-29",183.779998779297,183.919998168945,181.539993286133,182.210006713867,1613400,122.53345489502
"2019-04-01",182.679992675781,183.130004882812,180.970001220703,182.929992675781,1578700,123.017639160156
"2019-04-02",182.800003051758,183.479995727539,179.960006713867,183.289993286133,1253800,123.259750366211
"2019-04-03",183.470001220703,184.210006713867,181.380004882812,182.970001220703,861200,123.044563293457
"2019-04-04",183.539993286133,183.910003662109,182.369995117188,183.850006103516,813600,123.636360168457
"2019-04-05",183.860000610352,185.419998168945,183.199996948242,184.800003051758,762300,124.275238037109
"2019-04-08",185.009994506836,185.589996337891,183.009994506836,183.470001220703,623800,123.380790710449
"2019-04-09",183.279998779297,183.279998779297,182.029998779297,182.570007324219,709500,122.775604248047
"2019-04-10",183.690002441406,184.970001220703,182.660003662109,184.929992675781,707500,124.362640380859
"2019-04-11",185,186.399993896484,183.539993286133,184.210006713867,872400,123.878440856934
"2019-04-12",184.039993286133,185.529998779297,182.330001831055,185.520004272461,721000,124.759437561035
"2019-04-15",185.990005493164,186.240005493164,183.669998168945,184.5,651500,124.073471069336
"2019-04-16",184.149993896484,184.320007324219,176.089996337891,177.080001831055,1381500,119.08366394043
"2019-04-17",177.660003662109,178.800003051758,175.369995117188,177.440002441406,1916200,119.325721740723
"2019-04-18",177.490005493164,179.330001831055,177.270004272461,178.059997558594,1018200,119.742691040039
"2019-04-22",177.600006103516,177.600006103516,171.949996948242,173.710006713867,1297000,116.817352294922
"2019-04-23",174.580001831055,177.220001220703,173.970001220703,176.610000610352,982400,118.767555236816
"2019-04-24",177.029998779297,179.25,176.25,178.149993896484,828700,119.803207397461
"2019-04-25",177.389999389648,178.470001220703,176.110000610352,177.850006103516,905500,119.601425170898
"2019-04-26",178.429992675781,179.669998168945,177.490005493164,178.610000610352,834100,120.112533569336
"2019-04-29",178.919998168945,179.899993896484,175.559997558594,175.75,1183000,118.189208984375
"2019-04-30",174.899993896484,175.169998168945,168.5,173.699996948242,2193400,116.810646057129
"2019-05-01",173.369995117188,178.929992675781,172.259994506836,177.75,2256300,119.5341796875
"2019-05-02",178.020004272461,179.300003051758,177.059997558594,177.800003051758,1644600,119.567825317383
"2019-05-03",177.639999389648,180.059997558594,176.589996337891,179.410003662109,1069900,120.650497436523
"2019-05-06",178.589996337891,179.089996337891,177.320007324219,178.110000610352,851900,119.776268005371
"2019-05-07",177.660003662109,178.710006713867,172.619995117188,174.029998779297,2063200,117.032531738281
"2019-05-08",173.820007324219,175.5,172.619995117188,172.839996337891,1013300,116.232284545898
"2019-05-09",172.220001220703,173.979995727539,170.839996337891,173.770004272461,1421700,116.857727050781
"2019-05-10",173.770004272461,175.800003051758,172.199996948242,175.210006713867,1279700,117.826049804688
"2019-05-13",173.649993896484,176.190002441406,173.600006103516,175,1068100,117.684875488281
"2019-05-14",174.789993286133,176.339996337891,173.800003051758,176.25,1408400,118.525466918945
"2019-05-15",176.419998168945,177.929992675781,175.229995727539,177,906000,119.029846191406
"2019-05-16",175.139999389648,176.679992675781,174.710006713867,175.309997558594,900800,119.274742126465
"2019-05-17",173.699996948242,175.720001220703,173.380004882812,174.460006713867,1799400,118.696472167969
"2019-05-20",174.289993286133,174.539993286133,169.970001220703,170.559997558594,1255400,116.043022155762
"2019-05-21",171.130004882812,173.509994506836,170.350006103516,172.800003051758,1775700,117.567039489746
"2019-05-22",172.839996337891,173.229995727539,171.300003051758,171.679992675781,1540300,116.805000305176
"2019-05-23",170.830001831055,172.440002441406,169.029998779297,171.479995727539,1649700,116.668975830078
"2019-05-24",172.050003051758,172.389999389648,170.240005493164,171.330001831055,1148400,116.56689453125
"2019-05-28",171.100006103516,171.809997558594,167.990005493164,168.089996337891,2642600,114.36254119873
"2019-05-29",168.690002441406,168.690002441406,163.160003662109,163.960006713867,2067200,111.552604675293
"2019-05-30",163.960006713867,165.580001831055,163.029998779297,163.050003051758,1519200,110.933486938477
"2019-05-31",162.009994506836,162.869995117188,160.699996948242,162.089996337891,2379700,110.280319213867
"2019-06-03",162.130004882812,162.610000610352,159.690002441406,161.669998168945,1609700,109.994598388672
"2019-06-04",161.669998168945,163.070007324219,160.529998779297,162.110000610352,1702400,110.2939453125
"2019-06-05",163.449996948242,165.100006103516,162.690002441406,164.949996948242,1169400,112.226165771484
"2019-06-06",164.880004882812,165.070007324219,162.449996948242,163.630004882812,1386700,111.328117370605
"2019-06-07",164.889999389648,165,163.320007324219,163.389999389648,872400,111.164794921875
"2019-06-10",163.860000610352,164.179992675781,160.619995117188,161.389999389648,2257800,109.804069519043
"2019-06-11",162.100006103516,163.25,161.259994506836,162.669998168945,1071100,110.674942016602
"2019-06-12",163.289993286133,163.729995727539,162.020004272461,162.550003051758,1069700,110.593315124512
"2019-06-13",162.660003662109,163.820007324219,161.880004882812,163.820007324219,995900,111.457397460938
"2019-06-14",163.960006713867,164.339996337891,162.580001831055,162.919998168945,1175000,110.845016479492
"2019-06-17",163.300003051758,166.979995727539,162.960006713867,166.539993286133,1816500,113.307952880859
"2019-06-18",167.720001220703,168.520004272461,165.809997558594,166.130004882812,1389200,113.028999328613
"2019-06-19",165.740005493164,166.550003051758,163.029998779297,165.270004272461,1212300,112.443923950195
"2019-06-20",165.429992675781,166.190002441406,162.809997558594,164.850006103516,1722700,112.158134460449
"2019-06-21",164.809997558594,164.809997558594,162.110000610352,164.089996337891,2620200,111.641052246094
"2019-06-24",164.410003662109,165,161.619995117188,162.029998779297,1353500,110.23950958252
"2019-06-25",162.380004882812,164.130004882812,161.080001831055,161.490005493164,1151000,109.872100830078
"2019-06-26",161.5,162.080001831055,158.630004882812,159.270004272461,1716900,108.361709594727
"2019-06-27",159.699996948242,161,158.669998168945,159.929992675781,1199900,108.810752868652
"2019-06-28",160.320007324219,161.300003051758,159.300003051758,159.759994506836,1559200,108.695053100586
"2019-07-01",160.679992675781,161.520004272461,157.839996337891,158.639999389648,1568400,107.933082580566
"2019-07-02",159.419998168945,162.229995727539,158.600006103516,161.949996948242,1557400,110.185081481934
"2019-07-03",162.580001831055,165.160003662109,162.580001831055,165.029998779297,1109700,112.280616760254
"2019-07-05",163.779998779297,164.089996337891,160.559997558594,162.960006713867,959900,110.872253417969
"2019-07-08",163,165.210006713867,163,164.279998779297,1498500,111.770324707031
"2019-07-09",163.979995727539,165.270004272461,163.460006713867,164.529998779297,2712700,111.940406799316
"2019-07-10",165.190002441406,165.479995727539,163.289993286133,163.880004882812,1555200,111.498184204102
"2019-07-11",163.789993286133,164.860000610352,161.720001220703,162.550003051758,1011400,110.593315124512
"2019-07-12",162.809997558594,163.029998779297,162,162.259994506836,844800,110.396003723145
"2019-07-15",162.550003051758,163.910003662109,162.070007324219,162.600006103516,1019700,110.627319335938
"2019-07-16",162.300003051758,163.179992675781,161.699996948242,162.020004272461,1155400,110.232704162598
"2019-07-17",162.679992675781,163.100006103516,159.580001831055,160.139999389648,1109900,108.953636169434
"2019-07-18",160.360000610352,160.360000610352,158.869995117188,159.389999389648,2152500,108.443336486816
"2019-07-19",159.470001220703,160.220001220703,156.240005493164,156.440002441406,1790700,106.436279296875
"2019-07-22",156.449996948242,156.960006713867,155.039993286133,155.130004882812,1602900,105.545021057129
"2019-07-23",155.520004272461,158.389999389648,155.509994506836,158.25,2757700,107.667724609375
"2019-07-24",158.919998168945,159.600006103516,158.039993286133,159.169998168945,1054700,108.293678283691
"2019-07-25",158.919998168945,159.800003051758,157.210006713867,158.320007324219,1149000,107.715347290039
"2019-07-26",158.839996337891,159.410003662109,156.800003051758,158.330001831055,1556600,107.72216796875
"2019-07-29",158.779998779297,160.929992675781,158.779998779297,159.639999389648,1042800,108.613433837891
"2019-07-30",159.479995727539,160.75,159.449996948242,160.210006713867,1385600,109.001258850098
"2019-07-31",162.5,164.460006713867,160.559997558594,162.199996948242,2481600,110.355178833008
"2019-08-01",161.009994506836,161.410003662109,157.360000610352,157.479995727539,2441000,107.143859863281
"2019-08-02",157.389999389648,160.080001831055,156.75,159.25,1113600,108.348091125488
"2019-08-05",158,158.899993896484,152.830001831055,154.75,2052700,105.286476135254
"2019-08-06",155.050003051758,155.949996948242,153.149993896484,153.460006713867,1628300,104.408790588379
"2019-08-07",153,155.059997558594,150.800003051758,153.520004272461,1792900,104.449615478516
"2019-08-08",153.75,155.389999389648,152.419998168945,155.149993896484,1235500,105.558586120605
"2019-08-09",154.949996948242,155.809997558594,153.820007324219,154.949996948242,1229100,105.422515869141
"2019-08-12",154.559997558594,155.009994506836,152.199996948242,153.039993286133,1413900,104.123039245605
"2019-08-13",153.070007324219,155.720001220703,152.830001831055,155.360000610352,1549300,105.701469421387
"2019-08-14",153.949996948242,154.479995727539,151,152.119995117188,2976000,103.497093200684
"2019-08-15",150.020004272461,151.190002441406,147.210006713867,147.889999389648,2882100,102.027603149414
"2019-08-16",148.300003051758,151.190002441406,147.210006713867,148.610000610352,1899200,102.524353027344
"2019-08-19",149.100006103516,150.619995117188,148.850006103516,149.960006713867,1082600,103.455711364746
"2019-08-20",150.009994506836,150.589996337891,147.440002441406,147.520004272461,1295800,101.772369384766
"2019-08-21",149.020004272461,149.949996948242,146.25,147.380004882812,1525600,101.67578125
"2019-08-22",147.5,149.070007324219,146.449996948242,148.699996948242,1164100,102.586456298828
"2019-08-23",148.240005493164,148.669998168945,145.5,146.029998779297,1747200,100.744422912598
"2019-08-26",147,147.600006103516,146.070007324219,146.979995727539,1022300,101.399841308594
"2019-08-27",147.979995727539,148.199996948242,145.419998168945,145.470001220703,1855300,100.35807800293
"2019-08-28",145.600006103516,146.779998779297,145.449996948242,146.539993286133,1220800,101.09627532959
"2019-08-29",147,148.740005493164,146.520004272461,148.220001220703,1280500,102.255325317383
"2019-08-30",148.880004882812,149.619995117188,148.059997558594,148.940002441406,1420500,102.752021789551
"2019-09-03",148.399993896484,149.550003051758,148.100006103516,149.509994506836,943600,103.145278930664
"2019-09-04",150.210006713867,150.710006713867,149.539993286133,150.149993896484,1048100,103.586776733398
"2019-09-05",149.660003662109,150.440002441406,148.309997558594,150.059997558594,1055400,103.524696350098
"2019-09-06",150.160003662109,151.610000610352,150.119995117188,151.25,1021900,104.345657348633
"2019-09-09",151.600006103516,158.460006713867,150.789993286133,158.210006713867,2675900,109.147300720215
"2019-09-10",157.979995727539,163.600006103516,157.729995727539,161.220001220703,2190900,111.223846435547
"2019-09-11",159.270004272461,160.460006713867,156,157.869995117188,2704700,108.912742614746
"2019-09-12",158.25,158.259994506836,154.110000610352,155.270004272461,2739600,107.119026184082
"2019-09-13",156.210006713867,157.320007324219,153.720001220703,153.929992675781,1481700,106.194557189941
"2019-09-16",153.589996337891,154.490005493164,152.830001831055,154.389999389648,1303600,106.511894226074
"2019-09-17",154.679992675781,154.690002441406,152.440002441406,154.169998168945,989800,106.36011505127
"2019-09-18",155,156.520004272461,154.080001831055,155.820007324219,1254000,107.498458862305
"2019-09-19",156.070007324219,156.5,154.570007324219,154.619995117188,982400,106.670570373535
"2019-09-20",155.580001831055,157.869995117188,155.009994506836,155.039993286133,2128200,106.960357666016
"2019-09-23",152.419998168945,156.339996337891,151.110000610352,154.949996948242,1285900,106.898246765137
"2019-09-24",154.770004272461,155.380004882812,152.729995727539,154,1110500,106.24284362793
"2019-09-25",154.399993896484,155.460006713867,153.639999389648,153.759994506836,979400,106.077293395996
"2019-09-26",154.320007324219,155.669998168945,153.759994506836,155.619995117188,945000,107.360458374023
"2019-09-27",155.970001220703,158,155.800003051758,157.960006713867,1355000,108.974838256836
"2019-09-30",157.679992675781,158.240005493164,155.520004272461,155.649993896484,1255600,107.381126403809
"2019-10-01",155.910003662109,156.899993896484,151.690002441406,152.360000610352,1666000,105.11141204834
"2019-10-02",152.279998779297,152.279998779297,148.559997558594,149.169998168945,2144500,102.910667419434
"2019-10-03",149.25,149.809997558594,147.460006713867,147.5,1993300,101.758590698242
"2019-10-04",148.039993286133,149,146.800003051758,148,2070300,102.103515625
"2019-10-07",148.009994506836,149.080001831055,147.830001831055,148.220001220703,1510400,102.255325317383
"2019-10-08",147.809997558594,147.850006103516,145.509994506836,145.869995117188,1605700,100.634063720703
"2019-10-09",146.699996948242,147.029998779297,145.279998779297,145.979995727539,1209400,100.709953308105
"2019-10-10",146.199996948242,147.649993896484,145.759994506836,147.190002441406,1549700,101.544700622559
"2019-10-11",147.710006713867,151.100006103516,147.300003051758,148.600006103516,1295800,102.517448425293
"2019-10-14",148.350006103516,148.820007324219,146.369995117188,148.649993896484,1103200,102.551956176758
"2019-10-15",148.570007324219,149.229995727539,147.690002441406,148.889999389648,1072200,102.717491149902
"2019-10-16",148.800003051758,149.789993286133,147.820007324219,148.720001220703,911600,102.600234985352
"2019-10-17",148.619995117188,149.369995117188,148.360000610352,148.809997558594,902600,102.662330627441
"2019-10-18",148.899993896484,150.350006103516,147.610000610352,149.919998168945,1271100,103.428131103516
"2019-10-21",150.320007324219,153.259994506836,150.279998779297,153.169998168945,1417800,105.670249938965
"2019-10-22",153.169998168945,154.600006103516,151.770004272461,154.509994506836,1211600,106.594688415527
"2019-10-23",155,156.300003051758,154.029998779297,154.690002441406,1227100,106.718887329102
"2019-10-24",154.690002441406,154.830001831055,151.800003051758,154.440002441406,1176700,106.546409606934
"2019-10-25",154.410003662109,155.75,153.449996948242,155.559997558594,1171000,107.319068908691
"2019-10-28",155.130004882812,155.639999389648,152.729995727539,153.839996337891,1068200,106.132461547852
"2019-10-29",153.619995117188,155.199996948242,152.339996337891,152.869995117188,1313500,105.463272094727
"2019-10-30",154,154.75,146.660003662109,151.179992675781,1885600,104.297355651855
"2019-10-31",151.580001831055,152.429992675781,149.869995117188,150.679992675781,1559000,103.952445983887
"2019-11-01",151.729995727539,154.130004882812,151.179992675781,154.100006103516,1217400,106.311859130859
"2019-11-04",153.899993896484,158.399993896484,153.369995117188,158.059997558594,1810900,109.043807983398
"2019-11-05",158,158.369995117188,155.520004272461,156.410003662109,1824200,107.905479431152
"2019-11-06",156.470001220703,157.5,154.660003662109,155.080001831055,1942300,106.987930297852
"2019-11-07",155.539993286133,157.039993286133,154.940002441406,155.970001220703,1585700,107.601943969727
"2019-11-08",155.089996337891,155.869995117188,153.369995117188,154.490005493164,1164600,106.580909729004
"2019-11-11",154.119995117188,155.970001220703,153.380004882812,155.419998168945,1449200,107.222473144531
"2019-11-12",155.270004272461,156.929992675781,153.369995117188,153.600006103516,1514300,105.966888427734
"2019-11-13",153.589996337891,155.449996948242,153.539993286133,154.339996337891,1313100,106.477409362793
"2019-11-14",152.009994506836,154.389999389648,151.970001220703,153.570007324219,1120700,107.407623291016
"2019-11-15",153.889999389648,154.75,153.020004272461,154,1034100,107.708358764648
"2019-11-18",154.130004882812,154.449996948242,153.130004882812,153.710006713867,981100,107.505554199219
"2019-11-19",153.490005493164,153.490005493164,150.380004882812,150.839996337891,1124400,105.498252868652
"2019-11-20",150.320007324219,150.690002441406,145.869995117188,148.229995727539,1801400,103.672805786133
"2019-11-21",148.100006103516,148.309997558594,146.229995727539,146.509994506836,1506800,102.469818115234
"2019-11-22",147.080001831055,148.210006713867,144.520004272461,147.699996948242,1224800,103.302124023438
"2019-11-25",147.869995117188,149.830001831055,147.130004882812,149.240005493164,1513100,104.379203796387
"2019-11-26",149.75,151.029998779297,148.580001831055,150.740005493164,2012400,105.42830657959
"2019-11-27",150.740005493164,151.339996337891,149.5,151.220001220703,1088700,105.764022827148
"2019-11-29",150.809997558594,151.589996337891,150.059997558594,151.210006713867,789500,105.757034301758
"2019-12-02",151.369995117188,151.490005493164,147.869995117188,148.860000610352,1820800,104.113410949707
"2019-12-03",148.470001220703,149.100006103516,146.070007324219,148.119995117188,1729200,103.59587097168
"2019-12-04",147.139999389648,149.940002441406,146.960006713867,149.139999389648,1712800,104.309265136719
"2019-12-05",149.089996337891,149.509994506836,147.389999389648,148.5,1379300,103.86164855957
"2019-12-06",148.020004272461,149.779998779297,148,148.240005493164,1078400,103.679786682129
"2019-12-09",148.479995727539,150.119995117188,147.619995117188,149.789993286133,1045300,104.763854980469
"2019-12-10",149.899993896484,150.059997558594,147.970001220703,149.039993286133,1896000,104.239318847656
"2019-12-11",146.630004882812,147.440002441406,144.759994506836,145.399993896484,3609200,101.693481445312
"2019-12-12",145.580001831055,146.690002441406,142.399993896484,144.009994506836,3093100,100.721321105957
"2019-12-13",145.070007324219,146.169998168945,143.289993286133,144.350006103516,2403100,100.959098815918
"2019-12-16",145.059997558594,145.610000610352,142.899993896484,145.580001831055,2422300,101.819381713867
"2019-12-17",146.009994506836,146.009994506836,143.949996948242,144.660003662109,2263400,101.175933837891
"2019-12-18",143.75,145.5,143.75,144.350006103516,2007700,100.959098815918
"2019-12-19",144.220001220703,145.440002441406,143.75,145.350006103516,1765100,101.658500671387
"2019-12-20",146.270004272461,146.880004882812,144.630004882812,145.490005493164,2836500,101.756446838379
"2019-12-23",145.619995117188,146.25,144.300003051758,144.970001220703,1429600,101.392738342285
"2019-12-24",145.190002441406,146.220001220703,144.789993286133,145.770004272461,518600,101.952301025391
"2019-12-26",146.020004272461,147.309997558594,145.990005493164,146.619995117188,1043700,102.546752929688
"2019-12-27",147.029998779297,147.979995727539,146.820007324219,147.589996337891,1087200,103.225189208984
"2019-12-30",147.600006103516,148.809997558594,146.899993896484,147.589996337891,1070800,103.225189208984
"2019-12-31",147.309997558594,148.970001220703,147.009994506836,148.960006713867,1473900,104.183387756348
"2020-01-02",149.410003662109,149.759994506836,144.850006103516,145.089996337891,1849300,101.476654052734
"2020-01-03",144.289993286133,145.979995727539,144,145.350006103516,1308200,101.658500671387
"2020-01-06",145.089996337891,146.869995117188,144.490005493164,146.110000610352,1026700,102.190040588379
"2020-01-07",144.639999389648,145.490005493164,143.509994506836,144.449996948242,1621600,101.029052734375
"2020-01-08",144.910003662109,146.059997558594,144.029998779297,145.399993896484,1397600,101.693481445312
"2020-01-09",144.860000610352,145.070007324219,143.360000610352,144.229995727539,2236400,100.875152587891
"2020-01-10",144.25,144.949996948242,143.660003662109,144.789993286133,1912800,101.266845703125
"2020-01-13",144.570007324219,146.649993896484,144.199996948242,145.289993286133,2061300,101.616569519043
"2020-01-14",145.509994506836,147.240005493164,145.149993896484,147.130004882812,1584800,102.903427124023
"2020-01-15",147.050003051758,147.75,146.190002441406,147.100006103516,1357000,102.882476806641
"2020-01-16",147.350006103516,149.050003051758,147.029998779297,148.539993286133,1103900,103.889595031738
"2020-01-17",148.649993896484,149.490005493164,147.600006103516,147.770004272461,1436900,103.351058959961
"2020-01-21",147.729995727539,149.889999389648,147.429992675781,149.110000610352,1628800,104.288269042969
"2020-01-22",149.300003051758,149.649993896484,145.940002441406,146.009994506836,1582600,102.120109558105
"2020-01-23",145.899993896484,147.309997558594,144.419998168945,147.25,1561300,102.987373352051
"2020-01-24",147.210006713867,147.800003051758,144.639999389648,144.820007324219,1893300,101.28784942627
"2020-01-27",143.75,143.910003662109,141.630004882812,141.630004882812,2061600,99.0567321777344
"2020-01-28",141.830001831055,142.369995117188,139.949996948242,139.990005493164,1422400,97.9097137451172
"2020-01-29",140.279998779297,141.369995117188,139.809997558594,140.029998779297,1667500,97.9376754760742
"2020-01-30",139.029998779297,139.940002441406,136.100006103516,136.449996948242,2639600,95.4338150024414
"2020-01-31",136,136.220001220703,132.860000610352,133.149993896484,2920300,93.1257705688477
"2020-02-03",133.380004882812,135.800003051758,132.529998779297,132.800003051758,2812300,92.8810119628906
"2020-02-04",131.580001831055,139.240005493164,130.009994506836,137.289993286133,5060800,96.0213088989258
"2020-02-05",137.270004272461,140.630004882812,137.25,140.470001220703,2811900,98.2454223632812
"2020-02-06",141.779998779297,142.639999389648,140.020004272461,140.860000610352,2151300,98.5181732177734
"2020-02-07",140.320007324219,141.039993286133,139.289993286133,141.020004272461,1983500,98.6301040649414
"2020-02-10",142.110000610352,143.100006103516,139.830001831055,143.059997558594,2893300,100.05687713623
"2020-02-11",143.5,144.300003051758,139.869995117188,142.080001831055,3060400,99.3714599609375
"2020-02-12",141.990005493164,142.479995727539,137.979995727539,139.169998168945,4957300,97.3361892700195
"2020-02-13",136.929992675781,140.039993286133,136.509994506836,138.660003662109,2557100,98.4652709960938
"2020-02-14",138.860000610352,139.270004272461,137.869995117188,138.919998168945,1501100,98.6499176025391
"2020-02-18",138.960006713867,139.580001831055,137.850006103516,139.169998168945,1594300,98.8274154663086
"2020-02-19",138.869995117188,138.869995117188,135.419998168945,137.009994506836,2267800,97.2935791015625
"2020-02-20",137.020004272461,140.539993286133,136.649993896484,140.529998779297,2202300,99.7931976318359
"2020-02-21",139.850006103516,142.770004272461,139.850006103516,142.25,3180200,101.014610290527
"2020-02-24",140.389999389648,141.050003051758,139.369995117188,140.779998779297,3097400,99.9707336425781
"2020-02-25",140.779998779297,141.039993286133,134.809997558594,135.279998779297,4040700,96.0650863647461
"2020-02-26",136.339996337891,137.369995117188,132.199996948242,132.229995727539,2228300,93.8992004394531
"2020-02-27",130.039993286133,132.539993286133,125.019996643066,125.800003051758,3834700,89.3331527709961
"2020-02-28",123.819999694824,125.889999389648,119.910003662109,123.080001831055,5789400,87.401611328125
"2020-03-02",123.449996948242,127.330001831055,120.349998474121,127.220001220703,3437900,90.3415145874023
"2020-03-03",127.080001831055,130.300003051758,121.139999389648,122.470001220703,4913100,86.9684371948242
"2020-03-04",123.319999694824,124.440002441406,120.089996337891,123.48999786377,3673600,87.692756652832
"2020-03-05",121.400001525879,121.430000305176,117.599998474121,119.900001525879,3553600,85.1434326171875
"2020-03-06",116.959999084473,119.690002441406,115.050003051758,119.059997558594,3613100,84.5469207763672
"2020-03-09",112.5,112.529998779297,103,103.040000915527,6489400,73.1707992553711
"2020-03-10",107,112.48999786377,102.779998779297,111.440002441406,6009900,79.1358108520508
"2020-03-11",108.680000305176,109.550003051758,100,101.5,5926000,72.0772094726562
"2020-03-12",92.5199966430664,95.7399978637695,82.7600021362305,83.4899978637695,7611300,59.2879409790039
"2020-03-13",88.8499984741211,91.2699966430664,81.5999984741211,89.7699966430664,7038700,63.7474899291992
"2020-03-16",78.879997253418,78.8899993896484,65.3199996948242,65.7900009155273,5743600,46.7188110351562
"2020-03-17",66.5500030517578,67.4700012207031,53.9599990844727,58.8600006103516,10561600,41.797679901123
"2020-03-18",54.5,55.5400009155273,43.5200004577637,44.9199981689453,12166900,31.8986053466797
"2020-03-19",46.310001373291,59.5,45.5,55.7400016784668,10392200,39.5821075439453
"2020-03-20",58.9700012207031,63.4099998474121,46.1599998474121,48.1399993896484,9258400,34.185188293457
"2020-03-23",48.5,52.1199989318848,46.0499992370605,50.1599998474121,10694900,35.6196365356445
"2020-03-24",54.4500007629395,57.1800003051758,52.560001373291,54.7299995422363,7401800,38.8648872375488
"2020-03-25",55.7200012207031,69.5400009155273,54.7299995422363,62.3400001525879,8662200,44.2689018249512
"2020-03-26",62.689998626709,65.4899978637695,58.4000015258789,62.0999984741211,8730100,44.0984687805176
"2020-03-27",60.4199981689453,60.4599990844727,55.7000007629395,58.1699981689453,4837800,41.3076972961426
"2020-03-30",57.5699996948242,58,54.810001373291,56.2700004577637,4848900,39.9584732055664
"2020-03-31",56.6100006103516,57.3199996948242,52.7999992370605,54.8600006103516,6507700,38.957202911377
"2020-04-01",50.75,51.3300018310547,46,47.0400009155273,8728800,33.4040565490723
"2020-04-02",46.1199989318848,48.4799995422363,42.25,44.0099983215332,7679000,31.2523937225342
"2020-04-03",44.2099990844727,47.1199989318848,44.189998626709,46.7200012207031,6759100,33.1768226623535
"2020-04-06",50.5999984741211,55.439998626709,49.9599990844727,54.060001373291,8207200,38.389102935791
"2020-04-07",59,64.3399963378906,59,60.8800010681152,8424900,43.2321243286133
"2020-04-08",62,65.3499984741211,60.2999992370605,62.9099998474121,6692100,44.6736717224121
"2020-04-09",66,74.1699981689453,65.9100036621094,68.1699981689453,9095600,48.4088973999023
"2020-04-13",68.5999984741211,68.9199981689453,62.189998626709,65.3000030517578,4123200,46.3708610534668
"2020-04-14",66.1100006103516,69.4000015258789,65.6800003051758,67.75,5105100,48.1106567382812
"2020-04-15",63.7999992370605,64.3000030517578,59.7999992370605,61.2200012207031,5168400,43.4735679626465
"2020-04-16",62.0099983215332,62.3400001525879,52.1100006103516,53.0999984741211,8421600,37.7073860168457
"2020-04-17",58.3600006103516,61.3899993896484,55.5099983215332,56.1199989318848,9279000,39.8519477844238
"2020-04-20",54.0400009155273,57,52.2400016784668,53.8300018310547,6498400,38.2257843017578
"2020-04-21",52.2299995422363,54.9700012207031,51.7999992370605,53.560001373291,6130100,38.0340423583984
"2020-04-22",54.8899993896484,55.1500015258789,51.5,52.4599990844727,5913200,37.2529067993164
"2020-04-23",52.6300010681152,55.060001373291,51.4099998474121,53.1500015258789,5861000,37.7428970336914
"2020-04-24",53.3800010681152,53.6399993896484,48.6300010681152,51.4900016784668,10103600,36.5640983581543
"2020-04-27",52.25,58.0699996948242,51.5,57.189998626709,7038000,40.6117744445801
