"Date","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"2019-02-27",36.3499984741211,36.8030014038086,35.9799995422363,36.2869987487793,56299000,36.2869987487793
"2019-02-28",36.2470016479492,36.6389999389648,35.7709999084473,35.810001373291,61868000,35.810001373291
"2019-03-01",36.226001739502,36.2869987487793,35.4690017700195,35.7319984436035,55265000,35.7319984436035
"2019-03-04",35.9720001220703,36.2249984741211,34.8040008544922,35.1040000915527,74870000,35.1040000915527
"2019-03-05",35.1459999084473,35.617000579834,34.8250007629395,35.4300003051758,59378000,35.4300003051758
"2019-03-06",35.3600006103516,35.9879989624023,35.1699981689453,35.9609985351562,62119000,35.9609985351562
"2019-03-07",36.015998840332,36.2859992980957,35.0499992370605,35.2599983215332,61513000,35.2599983215332
"2019-03-08",34.5750007629395,34.992000579834,34.2470016479492,34.9599990844727,68988000,34.9599990844727
"2019-03-11",35.2000007629395,35.8979988098145,35.0029983520508,35.8860015869141,53873000,35.8860015869141
"2019-03-12",35.9370002746582,36.0130004882812,35.3800010681152,35.6269989013672,51646000,35.6269989013672
"2019-03-13",35.5810012817383,36.2480010986328,35.2770004272461,36.1209983825684,64441000,36.1209983825684
"2019-03-14",36.0499992370605,36.3839988708496,35.810001373291,35.8819999694824,52714000,35.8819999694824
"2019-03-15",36.1020011901855,36.4000015258789,35.8889999389648,36.1459999084473,84445000,36.1459999084473
"2019-03-18",36.2470016479492,37.0970001220703,36.1860008239746,36.3440017700195,71947000,36.3440017700195
"2019-03-19",36.6399993896484,36.6959991455078,35.6800003051758,35.8779983520508,75414000,35.8779983520508
"2019-03-20",35.890998840332,37.5900001525879,35.701000213623,37.5219993591309,109172000,37.5219993591309
"2019-03-21",37.4000015258789,37.9000015258789,37.0610008239746,37.7869987487793,85440000,37.7869987487793
"2019-03-22",37.5950012207031,37.6430015563965,36.0040016174316,36.101001739502,86613000,36.101001739502
"2019-03-25",35.9000015258789,36.7039985656738,35.7439994812012,36.6230010986328,84738000,36.6230010986328
"2019-03-26",36.7869987487793,36.8380012512207,35.8019981384277,35.9970016479492,76665000,35.9970016479492
"2019-03-27",36.0999984741211,36.2470016479492,35.0369987487793,35.3370018005371,78524000,35.3370018005371
"2019-03-28",35.4490013122559,35.5940017700195,34.9199981689453,35.4609985351562,43610000,35.4609985351562
"2019-03-29",35.7159996032715,35.8250007629395,35.3709983825684,35.6559982299805,47056000,35.6559982299805
"2019-04-01",35.9000015258789,36.8330001831055,35.851001739502,36.6959991455078,70361000,36.6959991455078
"2019-04-02",36.625,36.8419990539551,36.2220001220703,36.7719993591309,51587000,36.7719993591309
"2019-04-03",36.9259986877441,37.3409996032715,36.6189994812012,36.9749984741211,53689000,36.9749984741211
"2019-04-04",37.0069999694824,37.2050018310547,36.2400016784668,36.7879981994629,46273000,36.7879981994629
"2019-04-05",36.9000015258789,36.9799995422363,36.4659996032715,36.548999786377,39055000,36.548999786377
"2019-04-08",36.5110015869141,36.5940017700195,35.9930000305176,36.140998840332,46538000,36.140998840332
"2019-04-09",36.0540008544922,36.673999786377,35.9000015258789,36.4710006713867,54392000,36.4710006713867
"2019-04-10",36.5789985656738,36.8849983215332,36.2249984741211,36.3919982910156,45456000,36.3919982910156
"2019-04-11",36.5,37.0120010375977,36.0810012817383,36.7649993896484,65269000,36.7649993896484
"2019-04-12",36.0690002441406,36.1749992370605,34.9360008239746,35.1139984130859,156462000,35.1139984130859
"2019-04-15",35.0709991455078,35.2210006713867,34.2270011901855,34.8870010375977,88423000,34.8870010375977
"2019-04-16",35.5,36.4480018615723,35.2719993591309,35.9459991455078,187402000,35.9459991455078
"2019-04-17",36.5050010681152,36.8759994506836,35.060001373291,35.4739990234375,180541000,35.4739990234375
"2019-04-18",35.5,36.0410003662109,35.1640014648438,36.0349998474121,83532000,36.0349998474121
"2019-04-22",35.9700012207031,37.7690010070801,35.9000015258789,37.734001159668,119805000,37.734001159668
"2019-04-23",37.5449981689453,38.4799995422363,37.4710006713867,38.1889991760254,100898000,38.1889991760254
"2019-04-24",38.1069984436035,38.189998626709,37.3269996643066,37.4230003356934,65419000,37.4230003356934
"2019-04-25",37.4490013122559,37.476001739502,36.5699996948242,36.8330001831055,62555000,36.8330001831055
"2019-04-26",36.8349990844727,37.5139999389648,36.6240005493164,37.4850006103516,56219000,37.4850006103516
"2019-04-29",37.3680000305176,37.4580001831055,36.9119987487793,37.1829986572266,38217000,37.1829986572266
"2019-04-30",36.9560012817383,37.4500007629395,36.8349990844727,37.0540008544922,38701000,37.0540008544922
"2019-05-01",37.4000015258789,38.5989990234375,37.3170013427734,37.8810005187988,92573000,37.8810005187988
"2019-05-02",37.7999992370605,38.3499984741211,37.451000213623,37.9059982299805,53982000,37.9059982299805
"2019-05-03",38.1529998779297,38.5029983520508,37.8269996643066,38.5029983520508,51303000,38.5029983520508
"2019-05-06",37.7690010070801,38.1349983215332,37.5999984741211,37.867000579834,57931000,37.867000579834
"2019-05-07",37.7000007629395,37.9910011291504,36.5810012817383,37.0460014343262,69749000,37.0460014343262
"2019-05-08",36.7919998168945,36.9000015258789,36.1360015869141,36.4370002746582,65720000,36.4370002746582
"2019-05-09",36.0900001525879,36.4199981689453,35.2750015258789,36.2750015258789,58826000,36.2750015258789
"2019-05-10",36.1619987487793,36.5260009765625,35.3059997558594,36.1040000915527,56571000,36.1040000915527
"2019-05-13",35.2290000915527,35.4259986877441,34.310001373291,34.5260009765625,80267000,34.5260009765625
"2019-05-14",34.8709983825684,34.9949989318848,34.25,34.5610008239746,53530000,34.5610008239746
"2019-05-15",34.3339996337891,35.6500015258789,34.1389999389648,35.4990005493164,63401000,35.4990005493164
"2019-05-16",35.6370010375977,36.4000015258789,35.3940010070801,35.9309997558594,64415000,35.9309997558594
"2019-05-17",35.6389999389648,35.9620018005371,35.3790016174316,35.4449996948242,47254000,35.4449996948242
"2019-05-20",35.1230010986328,35.242000579834,34.5400009155273,34.8110008239746,46215000,34.8110008239746
"2019-05-21",35.0950012207031,35.6430015563965,34.9930000305176,35.4269981384277,40264000,35.4269981384277
"2019-05-22",35.8009986877441,37.0460014343262,35.7299995422363,35.9729995727539,62294000,35.9729995727539
"2019-05-23",35.5499992370605,35.742000579834,34.7700004577637,35.2210006713867,56304000,35.2210006713867
"2019-05-24",35.5410003662109,35.9440002441406,35.3790016174316,35.4389991760254,38310000,35.4389991760254
"2019-05-28",35.4389991760254,36.1199989318848,35.3650016784668,35.5060005187988,47171000,35.5060005187988
"2019-05-29",35.3600006103516,35.3849983215332,34.5900001525879,34.9189987182617,56589000,34.9189987182617
"2019-05-30",35.0550003051758,35.4210014343262,34.8300018310547,35.185001373291,40080000,35.185001373291
"2019-05-31",34.7220001220703,34.9339981079102,34.2919998168945,34.3279991149902,50234000,34.3279991149902
"2019-06-03",34.3559989929199,34.765998840332,33.2649993896484,33.6629981994629,78496000,33.6629981994629
"2019-06-04",34.5,35.3610000610352,34.3250007629395,35.3400001525879,78916000,35.3400001525879
"2019-06-05",35.4379997253418,35.7879981994629,34.8709983825684,35.5730018615723,50201000,35.5730018615723
"2019-06-06",35.484001159668,35.8209991455078,35.2089996337891,35.7130012512207,37100000,35.7130012512207
"2019-06-07",35.7389984130859,36.5149993896484,35.5690002441406,36.0870018005371,47773000,36.0870018005371
"2019-06-10",36.3650016784668,36.7099990844727,34.9290008544922,35.201000213623,78103000,35.201000213623
"2019-06-11",35.5,35.757999420166,34.8499984741211,35.1269989013672,53967000,35.1269989013672
"2019-06-12",35.181999206543,35.3610000610352,34.3230018615723,34.5559997558594,45847000,34.5559997558594
"2019-06-13",34.7229995727539,34.8499984741211,33.9249992370605,34.3429985046387,62093000,34.3429985046387
"2019-06-14",34.1629981994629,34.3400001525879,33.6160011291504,33.9729995727539,50190000,33.9729995727539
"2019-06-17",34.2690010070801,35.1769981384277,34.2060012817383,35.0620002746582,53582000,35.0620002746582
"2019-06-18",35.556999206543,36.1500015258789,35.375,35.7120018005371,54285000,35.7120018005371
"2019-06-19",36.1720008850098,36.4739990234375,35.6119995117188,36.3520011901855,56672000,36.3520011901855
"2019-06-20",36.5909996032715,37.0120010375977,36.1220016479492,36.5209999084473,58995000,36.5209999084473
"2019-06-21",36.5,37.1450004577637,36.5,36.9210014343262,74484000,36.9210014343262
"2019-06-24",37.0270004272461,37.5,37.0200004577637,37.1040000915527,48302000,37.1040000915527
"2019-06-25",37.0750007629395,37.0999984741211,35.8289985656738,36.0299987792969,57504000,36.0299987792969
"2019-06-26",36.1599998474121,36.6790008544922,36.1599998474121,36.2200012207031,36697000,36.2200012207031
"2019-06-27",36.3199996948242,37.0849990844727,36.3199996948242,37.0019989013672,41386000,37.0019989013672
"2019-06-28",37.0260009765625,37.1539993286133,36.4869995117188,36.7319984436035,45927000,36.7319984436035
"2019-07-01",37.3499984741211,37.6660003662109,37.2000007629395,37.4599990844727,49926000,37.4599990844727
"2019-07-02",37.4889984130859,37.5999984741211,37.0309982299805,37.5429992675781,36250000,37.5429992675781
"2019-07-03",37.6689987182617,38.1990013122559,37.5839996337891,38.1720008850098,37990000,38.1720008850098
"2019-07-05",37.8289985656738,38.1399993896484,37.5559997558594,38.0550003051758,37322000,38.0550003051758
"2019-07-08",37.8190002441406,37.8250007629395,37.5359992980957,37.6160011291504,31134000,37.6160011291504
"2019-07-09",37.9059982299805,38.476001739502,37.75,37.9930000305176,69328000,37.9930000305176
"2019-07-10",38.2770004272461,38.4339981079102,36.2680015563965,38.0999984741211,58788000,38.0999984741211
"2019-07-11",38.1100006103516,38.4539985656738,37.8800010681152,37.9500007629395,43363000,37.9500007629395
"2019-07-12",37.8680000305176,37.9739990234375,37.2789993286133,37.3250007629395,66369000,37.3250007629395
"2019-07-15",37.2939987182617,37.3680000305176,36.2299995422363,36.6599998474121,79447000,36.6599998474121
"2019-07-16",37.0089988708496,37.1339988708496,36.492000579834,36.5989990234375,58632000,36.5989990234375
"2019-07-17",36.625,36.6500015258789,36.1749992370605,36.2439994812012,136395000,36.2439994812012
"2019-07-18",32.3759994506836,32.9850006103516,32.0299987792969,32.5209999084473,312871000,32.5209999084473
"2019-07-19",32.3400001525879,32.5849990844727,31.4230003356934,31.5100002288818,163025000,31.5100002288818
"2019-07-22",31.2000007629395,31.4540004730225,30.5809993743896,31.0620002746582,177180000,31.0620002746582
"2019-07-23",31.1439990997314,31.3500003814697,30.6000003814697,30.7299995422363,91711000,30.7299995422363
"2019-07-24",31.0510005950928,31.9990005493164,30.7250003814697,31.7940006256104,119618000,31.7940006256104
"2019-07-25",31.8859996795654,32.7690010070801,31.6299991607666,32.6459999084473,107985000,32.6459999084473
"2019-07-26",32.8790016174316,33.5999984741211,32.75,33.5779991149902,108475000,33.5779991149902
"2019-07-29",33.5979995727539,33.6399993896484,32.8769989013672,33.2700004577637,57828000,33.2700004577637
"2019-07-30",32.9199981689453,32.9650001525879,32.3230018615723,32.5929985046387,60293000,32.5929985046387
"2019-07-31",32.515998840332,33.1769981384277,31.8530006408691,32.298999786377,62595000,32.298999786377
"2019-08-01",32.4249992370605,32.8580017089844,31.8740005493164,31.9500007629395,65632000,31.9500007629395
"2019-08-02",31.7490005493164,31.9409999847412,31.1800003051758,31.882999420166,62803000,31.882999420166
"2019-08-05",31.0960006713867,31.3419990539551,30.4680004119873,30.7630004882812,86925000,30.7630004882812
"2019-08-06",31.0580005645752,31.1879997253418,30.5300006866455,31.0100002288818,61791000,31.0100002288818
"2019-08-07",30.2560005187988,30.5,29.6809997558594,30.4290008544922,93224000,30.4290008544922
"2019-08-08",31.1030006408691,31.6359996795654,30.6630001068115,31.5900001525879,59059000,31.5900001525879
"2019-08-09",31.3740005493164,31.6639995574951,30.568000793457,30.8929996490479,53491000,30.8929996490479
"2019-08-12",30.5459995269775,31.2889995574951,30.3239994049072,31.0830001831055,65317000,31.0830001831055
"2019-08-13",30.9769992828369,31.6429996490479,30.8159999847412,31.2280006408691,52894000,31.2280006408691
"2019-08-14",30.8010005950928,30.8409996032715,29.8010005950928,29.9109992980957,73558000,29.9109992980957
"2019-08-15",29.9500007629395,30.0629997253418,28.7999992370605,29.576000213623,96292000,29.576000213623
"2019-08-16",29.8859996795654,30.3549995422363,29.6270008087158,30.2800006866455,69058000,30.2800006866455
"2019-08-19",30.625,31.1749992370605,30.4750003814697,30.9379997253418,49422000,30.9379997253418
"2019-08-20",30.4570007324219,30.5,29.7679996490479,29.8990001678467,73499000,29.8990001678467
"2019-08-21",30.1609992980957,30.2880001068115,29.6200008392334,29.7810001373291,56854000,29.7810001373291
"2019-08-22",29.8649997711182,30.0330009460449,29.3150005340576,29.693000793457,49742000,29.693000793457
"2019-08-23",29.5,29.9009990692139,29.0319995880127,29.1439990997314,63249000,29.1439990997314
"2019-08-26",29.5240001678467,29.6949996948242,29.25,29.4979991912842,46957000,29.4979991912842
"2019-08-27",29.4540004730225,29.6770000457764,28.7199993133545,29.1030006408691,63094000,29.1030006408691
"2019-08-28",28.94700050354,29.2819995880127,28.7749996185303,29.1770000457764,39557000,29.1770000457764
"2019-08-29",29.5,29.9930000305176,29.4990005493164,29.67799949646,43885000,29.67799949646
"2019-08-30",29.8780002593994,29.8939990997314,29.0849990844727,29.375,44464000,29.375
"2019-09-03",29.0820007324219,29.3899993896484,28.8059997558594,28.9290008544922,36828000,28.9290008544922
"2019-09-04",29.125,29.238000869751,28.6509990692139,29.1520004272461,46525000,29.1520004272461
"2019-09-05",28.5319995880127,29.3969993591309,28.2789993286133,29.3250007629395,89668000,29.3250007629395
"2019-09-06",29.3349990844727,29.3349990844727,28.7029991149902,29.0170001983643,51666000,29.0170001983643
"2019-09-09",29.4810009002686,30.1550006866455,29.0599994659424,29.4340000152588,82327000,29.4340000152588
"2019-09-10",29.1159992218018,29.7169990539551,28.2660007476807,28.798999786377,123202000,28.798999786377
"2019-09-11",28.5699996948242,29.2649993896484,28.4610004425049,28.8269996643066,74059000,28.8269996643066
"2019-09-12",28.8099994659424,29.2730007171631,28.6599998474121,28.8859996795654,50109000,28.8859996795654
"2019-09-13",29.0610008239746,29.6620006561279,29.003999710083,29.4150009155273,65831000,29.4150009155273
"2019-09-16",29.4230003356934,29.7430000305176,28.9780006408691,29.4290008544922,53074000,29.4290008544922
"2019-09-17",29.4500007629395,29.9150009155273,29.1790008544922,29.8600006103516,47771000,29.8600006103516
"2019-09-18",29.4990005493164,29.6049995422363,28.7450008392334,29.1560001373291,78111000,29.1560001373291
"2019-09-19",29.1560001373291,29.3810005187988,28.3400001525879,28.6599998474121,84613000,28.6599998474121
"2019-09-20",28.0259990692139,28.25,26.6000003814697,27.0750007629395,238328000,27.0750007629395
"2019-09-23",26.8349990844727,27.3390007019043,26.1889991760254,26.5919990539551,134786000,26.5919990539551
"2019-09-24",26.25,26.5,25.2280006408691,25.4589996337891,163382000,25.4589996337891
"2019-09-25",25.5709991455078,26.6599998474121,25.3700008392334,26.4750003814697,116438000,26.4750003814697
"2019-09-26",26.6420001983643,26.8050003051758,26.0200004577637,26.3309993743896,76840000,26.3309993743896
"2019-09-27",26.6180000305176,26.7439994812012,26.0389995574951,26.3080005645752,73283000,26.3080005645752
"2019-09-30",26.3999996185303,26.8880004882812,26.2779998779297,26.761999130249,67272000,26.761999130249
"2019-10-01",26.7350006103516,27.2199993133545,26.4029998779297,26.9580001831055,86503000,26.9580001831055
"2019-10-02",26.3610000610352,26.9349994659424,26.2189998626709,26.80299949646,76591000,26.80299949646
"2019-10-03",26.7779998779297,26.8840007781982,25.701000213623,26.8150005340576,89510000,26.8150005340576
"2019-10-04",26.8199996948242,27.5480003356934,26.6469993591309,27.2789993286133,98904000,27.2789993286133
"2019-10-07",27.1989994049072,27.6679992675781,27.1280002593994,27.4459991455078,65256000,27.4459991455078
"2019-10-08",27.30299949646,27.55299949646,27.0639991760254,27.07200050354,62764000,27.07200050354
"2019-10-09",27.0020008087158,27.1000003814697,26.4570007324219,26.7530002593994,67944000,26.7530002593994
"2019-10-10",26.5970001220703,28.05299949646,26.5030002593994,28.0480003356934,108091000,28.0480003356934
"2019-10-11",28.4799995422363,28.7870006561279,28.2339992523193,28.2929992675781,87861000,28.2929992675781
"2019-10-14",28.3929996490479,28.693000793457,28.2000007629395,28.55299949646,55132000,28.55299949646
"2019-10-15",28.3819999694824,28.5869998931885,27.9400005340576,28.4249992370605,76856000,28.4249992370605
"2019-10-16",28.3120002746582,28.8169994354248,28.0739994049072,28.6280002593994,161759000,28.6280002593994
"2019-10-17",30.4489994049072,30.875,28.8299999237061,29.3349990844727,382589000,29.3349990844727
"2019-10-18",28.9360008239746,29.0900001525879,27.3360004425049,27.5300006866455,234299000,27.5300006866455
"2019-10-21",27.2889995574951,27.9939994812012,26.8999996185303,27.8050003051758,125992000,27.8050003051758
"2019-10-22",27.1159992218018,27.5410003662109,26.5799999237061,26.6690006256104,118024000,26.6690006256104
"2019-10-23",26.8059997558594,27.3920001983643,26.6630001068115,27.1270008087158,71335000,27.1270008087158
"2019-10-24",27.1809997558594,27.4020004272461,26.8799991607666,27.1499996185303,48274000,27.1499996185303
"2019-10-25",27.068000793457,27.7770004272461,27.0179996490479,27.681999206543,47478000,27.681999206543
"2019-10-28",27.8050003051758,28.5750007629395,27.7350006103516,28.1860008239746,62484000,28.1860008239746
"2019-10-29",28.1870002746582,28.4409999847412,27.7549991607666,28.121000289917,43562000,28.121000289917
"2019-10-30",28.4340000152588,29.3490009307861,28.2999992370605,29.1450004577637,93456000,29.1450004577637
"2019-10-31",29.1000003814697,29.1450004577637,28.4780006408691,28.7409992218018,50900000,28.7409992218018
"2019-11-01",28.8700008392334,28.9120006561279,28.3020000457764,28.6809997558594,55943000,28.6809997558594
"2019-11-04",28.7999992370605,29.5389995574951,28.7159996032715,29.2859992980957,55662000,29.2859992980957
"2019-11-05",28.9990005493164,29.1189994812012,28.6310005187988,28.80299949646,40624000,28.80299949646
"2019-11-06",28.8190002441406,29.0559997558594,28.5839996337891,28.8589992523193,34383000,28.8589992523193
"2019-11-07",29.0699996948242,29.8190002441406,28.8269996643066,28.9570007324219,59285000,28.9570007324219
"2019-11-08",28.8729991912842,29.3990001678467,28.7509994506836,29.1569995880127,45090000,29.1569995880127
"2019-11-11",28.9160003662109,29.6359996795654,28.8500003814697,29.4179992675781,39443000,29.4179992675781
"2019-11-12",29.5319995880127,29.5349998474121,28.8700008392334,29.201000213623,57728000,29.201000213623
"2019-11-13",29.1030006408691,29.3409996032715,28.1140003204346,28.3110008239746,91589000,28.3110008239746
"2019-11-14",28.3250007629395,29.0629997253418,28.32200050354,28.9619998931885,65290000,28.9619998931885
"2019-11-15",29.0590000152588,29.5820007324219,28.7569999694824,29.5030002593994,63338000,29.5030002593994
"2019-11-18",29.6000003814697,30.4990005493164,29.3279991149902,30.2569999694824,86166000,30.2569999694824
"2019-11-19",30.4009990692139,30.5669994354248,29.8519992828369,30.2600002288818,59180000,30.2600002288818
"2019-11-20",30.1009998321533,30.8250007629395,30.1000003814697,30.5160007476807,51118000,30.5160007476807
"2019-11-21",30.6000003814697,31.2689990997314,30.4260005950928,31.1690006256104,74884000,31.1690006256104
"2019-11-22",30.9099998474121,31.1399993896484,30.4409999847412,31.0480003356934,59701000,31.0480003356934
"2019-11-25",30.882999420166,31.5729999542236,30.5249996185303,31.5550003051758,78739000,31.5550003051758
"2019-11-26",31.5,31.6499996185303,31.1690006256104,31.2490005493164,53210000,31.2490005493164
"2019-11-27",31.3929996490479,31.681999206543,31.2749996185303,31.5930004119873,40969000,31.5930004119873
"2019-11-29",31.5779991149902,31.6620006561279,31.3339996337891,31.4659996032715,24117000,31.4659996032715
"2019-12-02",31.4389991760254,31.4389991760254,30.375,30.9990005493164,62188000,30.9990005493164
"2019-12-03",30.2220001220703,30.7360000610352,30.1879997253418,30.6159992218018,49928000,30.6159992218018
"2019-12-04",30.8430004119873,30.8430004119873,30.3269996643066,30.431999206543,35121000,30.431999206543
"2019-12-05",30.5270004272461,30.6480007171631,29.8810005187988,30.2859992980957,46155000,30.2859992980957
"2019-12-06",30.4699993133545,30.7849998474121,30.2600002288818,30.7350006103516,44578000,30.7350006103516
"2019-12-09",30.7350006103516,31.1490001678467,30.2439994812012,30.25,57484000,30.25
"2019-12-10",29.6119995117188,29.8939990997314,29.2019996643066,29.3120002746582,104761000,29.3120002746582
"2019-12-11",29.4489994049072,29.943000793457,29.4200000762939,29.8929996490479,55898000,29.8929996490479
"2019-12-12",29.5669994354248,29.9169998168945,29.5060005187988,29.8439998626709,47666000,29.8439998626709
"2019-12-13",29.8500003814697,30.1800003051758,29.7250003814697,29.8500003814697,38797000,29.8500003814697
"2019-12-16",30.0849990844727,30.5709991455078,29.863000869751,30.4209995269775,46589000,30.4209995269775
"2019-12-17",30.7360000610352,31.6800003051758,30.6599998474121,31.5480003356934,104271000,31.5480003356934
"2019-12-18",31.6259994506836,32.5359992980957,31.5599994659424,32.0800018310547,112074000,32.0800018310547
"2019-12-19",32.4500007629395,33.2830009460449,32.4179992675781,33.2220001220703,98223000,33.2220001220703
"2019-12-20",33.5,33.7999992370605,33.060001373291,33.689998626709,99149000,33.689998626709
"2019-12-23",33.7760009765625,33.7949981689453,33.1020011901855,33.310001373291,57653000,33.310001373291
"2019-12-24",33.4010009765625,33.5699996948242,33.1599998474121,33.3199996948242,20193000,33.3199996948242
"2019-12-26",33.4599990844727,33.6459999084473,33.201000213623,33.2630004882812,35899000,33.2630004882812
"2019-12-27",33.2960014343262,33.3819999694824,32.601001739502,32.9090003967285,50361000,32.9090003967285
"2019-12-30",32.9080009460449,32.9189987182617,32.2859992980957,32.3310012817383,43115000,32.3310012817383
"2019-12-31",32.2000007629395,32.492000579834,32.109001159668,32.3569984436035,37133000,32.3569984436035
"2020-01-02",32.6100006103516,32.9980010986328,32.4780006408691,32.9809989929199,44858000,32.9809989929199
"2020-01-03",32.6780014038086,32.9860000610352,32.5530014038086,32.5900001525879,38069000,32.5900001525879
"2020-01-06",32.3120002746582,33.6360015869141,32.1199989318848,33.5830001831055,56631000,33.5830001831055
"2020-01-07",33.6469993591309,33.6699981689453,33.0299987792969,33.0750007629395,47032000,33.0750007629395
"2020-01-08",33.148998260498,34.2700004577637,33.1049995422363,33.9259986877441,71045000,33.9259986877441
"2020-01-09",34.2000007629395,34.3419990539551,33.4609985351562,33.5660018920898,47093000,33.5660018920898
"2020-01-10",33.7130012512207,33.8499984741211,32.7270011901855,32.9049987792969,47183000,32.9049987792969
"2020-01-13",33.1800003051758,34.0849990844727,33.1510009765625,33.8919982910156,62900000,33.8919982910156
"2020-01-14",34.439998626709,34.5379981994629,33.5519981384277,33.8689994812012,71994000,33.8689994812012
"2020-01-15",33.8680000305176,34.3170013427734,33.6599998474121,33.9070014953613,51580000,33.9070014953613
"2020-01-16",34.3499984741211,34.3559989929199,33.5849990844727,33.8619995117188,50160000,33.8619995117188
"2020-01-17",34.0999984741211,34.1570014953613,33.7379989624023,33.9669990539551,60665000,33.9669990539551
"2020-01-21",34,34.0999984741211,33.2589988708496,33.8110008239746,143503000,33.8110008239746
"2020-01-22",33.2550010681152,33.6300010681152,32.3600006103516,32.5999984741211,217300000,32.5999984741211
"2020-01-23",32.6040000915527,34.9879989624023,32.5009994506836,34.9599990844727,182003000,34.9599990844727
"2020-01-24",34.8460006713867,35.9850006103516,34.5880012512207,35.3160018920898,179397000,35.3160018920898
"2020-01-27",34.5950012207031,35.189998626709,34.1020011901855,34.2879981994629,77095000,34.2879981994629
"2020-01-28",34.5880012512207,35.2400016784668,34.2779998779297,34.8520011901855,68216000,34.8520011901855
"2020-01-29",34.9000015258789,34.939998626709,33.8549995422363,34.3160018920898,76435000,34.3160018920898
"2020-01-30",34.1100006103516,34.8199996948242,33.9249992370605,34.773998260498,53281000,34.773998260498
