"Date","NVDA.Open","NVDA.High","NVDA.Low","NVDA.Close","NVDA.Volume","NVDA.Adjusted"
"2019-04-02",4.58125019073486,4.61975002288818,4.53800010681152,4.57499980926514,440920000,4.53607845306396
"2019-04-03",4.625,4.77500009536743,4.61999988555908,4.71549987792969,783504000,4.67538404464722
"2019-04-04",4.69999980926514,4.74924993515015,4.64324998855591,4.70650005340576,457376000,4.66645956039429
"2019-04-05",4.75,4.79125022888184,4.71325016021729,4.77374982833862,481744000,4.73313760757446
"2019-04-08",4.74300003051758,4.82000017166138,4.71875,4.79475021362305,424192000,4.75395965576172
"2019-04-09",4.76100015640259,4.77225017547607,4.68900012969971,4.73150014877319,439972000,4.69124698638916
"2019-04-10",4.73075008392334,4.82849979400635,4.72625017166138,4.80249977111816,444772000,4.761643409729
"2019-04-11",4.80499982833862,4.83675003051758,4.73874998092651,4.78849983215332,374600000,4.74776220321655
"2019-04-12",4.8274998664856,4.83150005340576,4.74149990081787,4.7502498626709,471708000,4.70983934402466
"2019-04-15",4.74249982833862,4.74749994277954,4.5774998664856,4.61749982833862,440092000,4.57821798324585
"2019-04-16",4.65700006484985,4.72424983978271,4.62400007247925,4.70524978637695,394964000,4.66522121429443
"2019-04-17",4.74049997329712,4.76149988174438,4.65974998474121,4.68225002288818,351004000,4.64241695404053
"2019-04-18",4.68900012969971,4.72324991226196,4.62949991226196,4.65749979019165,380988000,4.61787605285645
"2019-04-22",4.63374996185303,4.72749996185303,4.60200023651123,4.71175003051758,279936000,4.67166566848755
"2019-04-23",4.72499990463257,4.79825019836426,4.71525001525879,4.7667498588562,346856000,4.72619676589966
"2019-04-24",4.77724981307983,4.82025003433228,4.71600008010864,4.7792501449585,318204000,4.73859119415283
"2019-04-25",4.73874998092651,4.76125001907349,4.59250020980835,4.6727499961853,499296000,4.63299798965454
"2019-04-26",4.51774978637695,4.52225017547607,4.33249998092651,4.4522500038147,868988000,4.41437339782715
"2019-04-29",4.46024990081787,4.51125001907349,4.38749980926514,4.4832501411438,391920000,4.44511032104492
"2019-04-30",4.45074987411499,4.55074977874756,4.43149995803833,4.52500009536743,362920000,4.48650503158569
"2019-05-01",4.57775020599365,4.62025022506714,4.51149988174438,4.51175022125244,354280000,4.4733681678772
"2019-05-02",4.52150011062622,4.62174987792969,4.47800016403198,4.57975006103516,394684000,4.54078912734985
"2019-05-03",4.58825016021729,4.59824991226196,4.51324987411499,4.57525014877319,336824000,4.53632640838623
"2019-05-06",4.38749980926514,4.50850009918213,4.34999990463257,4.49625015258789,422176000,4.45800065994263
"2019-05-07",4.44750022888184,4.44750022888184,4.2792501449585,4.32775020599365,555220000,4.29093360900879
"2019-05-08",4.30000019073486,4.42875003814697,4.28800010681152,4.34800004959106,419168000,4.31100940704346
"2019-05-09",4.27850008010864,4.28824996948242,4.13500022888184,4.25474977493286,660248000,4.21855306625366
"2019-05-10",4.22375011444092,4.28975009918213,4.09999990463257,4.22049999237061,569500000,4.18459510803223
"2019-05-13",4.08750009536743,4.11075019836426,3.94525003433228,3.9612500667572,656912000,3.92755079269409
"2019-05-14",4.00124979019165,4.08650016784668,3.96224999427795,4.05100011825562,524880000,4.01653671264648
"2019-05-15",3.99499988555908,4.02624988555908,3.93525004386902,3.98950004577637,502320000,3.95556116104126
"2019-05-16",3.98399996757507,4.0477499961853,3.94125008583069,4.00474977493286,781088000,3.97067928314209
"2019-05-17",3.96250009536743,4.09275007247925,3.87350010871887,3.91324996948242,1022068000,3.87995886802673
"2019-05-20",3.81375002861023,3.86925005912781,3.76874995231628,3.79375004768372,572064000,3.76147532463074
"2019-05-21",3.85500001907349,3.89249992370605,3.81599998474121,3.87649989128113,361848000,3.84352111816406
"2019-05-22",3.83750009536743,3.86374998092651,3.79399991035461,3.8050000667572,325868000,3.77263021469116
"2019-05-23",3.74224996566772,3.74224996566772,3.62275004386902,3.68300008773804,591844000,3.65166831016541
"2019-05-24",3.70199990272522,3.73749995231628,3.62199997901917,3.62875008583069,357584000,3.59787917137146
"2019-05-28",3.64650011062622,3.67950010299683,3.58124995231628,3.58325004577637,428356000,3.55276656150818
"2019-05-29",3.53524994850159,3.57049989700317,3.47350001335144,3.50850009918213,559800000,3.47865200042725
"2019-05-30",3.50775003433228,3.54375004768372,3.43924999237061,3.4777500629425,394300000,3.4521005153656
"2019-05-31",3.4284999370575,3.49624991416931,3.38474988937378,3.38649988174438,389720000,3.36152219772339
"2019-06-03",3.39774990081787,3.43674993515015,3.31500005722046,3.34450006484985,478644000,3.31983304023743
"2019-06-04",3.40899991989136,3.58025002479553,3.38674998283386,3.57500004768372,641836000,3.54863238334656
"2019-06-05",3.64925003051758,3.65475010871887,3.49550008773804,3.53200006484985,511616000,3.50594997406006
"2019-06-06",3.53625011444092,3.61925005912781,3.53375005722046,3.59450006484985,408140000,3.5679886341095
"2019-06-07",3.60050010681152,3.67199993133545,3.58124995231628,3.63750004768372,348856000,3.61067175865173
"2019-06-10",3.69400000572205,3.77975010871887,3.69400000572205,3.71075010299683,402780000,3.68338084220886
"2019-06-11",3.77099990844727,3.80900001525879,3.72900009155273,3.76874995231628,383872000,3.74095392227173
"2019-06-12",3.72499990463257,3.73125004768372,3.6397500038147,3.65499997138977,358892000,3.62804198265076
"2019-06-13",3.67724990844727,3.72499990463257,3.65949988365173,3.70650005340576,308080000,3.6791627407074
"2019-06-14",3.61275005340576,3.63724994659424,3.57100009918213,3.6159999370575,394428000,3.58933043479919
"2019-06-17",3.61424994468689,3.66300010681152,3.59124994277954,3.62575006484985,276040000,3.59900784492493
"2019-06-18",3.6875,3.87774991989136,3.67650008201599,3.82200002670288,581920000,3.79381084442139
"2019-06-19",3.85750007629395,3.86899995803833,3.80174994468689,3.82800006866455,331644000,3.79976630210876
"2019-06-20",3.91925001144409,3.93324995040894,3.83800005912781,3.85249996185303,350168000,3.82408595085144
"2019-06-21",3.83750009536743,3.88700008392334,3.78749990463257,3.79399991035461,434428000,3.76601719856262
"2019-06-24",3.81550002098083,3.84625005722046,3.76799988746643,3.81649994850159,282948000,3.78835153579712
"2019-06-25",3.8215000629425,3.8970000743866,3.78425002098083,3.78699994087219,311868000,3.75906848907471
"2019-06-26",3.9152500629425,4.04300022125244,3.90225005149841,3.98149991035461,584072000,3.95213389396667
"2019-06-27",4.06774997711182,4.09999990463257,4.0314998626709,4.08074998855591,445440000,4.05065298080444
"2019-06-28",4.125,4.13425016403198,4.05875015258789,4.10575008392334,397668000,4.07546758651733
"2019-07-01",4.31424999237061,4.34875011444092,4.11649990081787,4.1542501449585,709756000,4.12361097335815
"2019-07-02",4.13749980926514,4.15875005722046,4.04250001907349,4.05574989318848,400228000,4.02583646774292
"2019-07-03",4.0792498588562,4.08500003814697,4.00850009918213,4.06874990463257,246636000,4.03874015808105
"2019-07-05",4.01000022888184,4.0145001411438,3.94199991226196,4.00575017929077,396552000,3.97620511054993
"2019-07-08",3.94574999809265,3.96475005149841,3.90000009536743,3.9302499294281,329788000,3.90126156806946
"2019-07-09",3.88774991035461,3.96099996566772,3.875,3.93274998664856,342860000,3.90374350547791
"2019-07-10",3.97650003433228,4.05924987792969,3.96250009536743,4.00150012969971,452076000,3.97198677062988
"2019-07-11",4.07499980926514,4.19799995422363,4.03749990463257,4.15700006484985,682560000,4.12633943557739
"2019-07-12",4.18499994277954,4.26175022125244,4.18499994277954,4.19024991989136,506392000,4.1593451499939
"2019-07-15",4.21150016784668,4.22774982452393,4.15325021743774,4.18174982070923,289840000,4.15090560913086
"2019-07-16",4.16674995422363,4.2042498588562,4.12099981307983,4.17700004577637,341444000,4.14619255065918
"2019-07-17",4.17875003814697,4.2497501373291,4.14925003051758,4.24275016784668,348204000,4.21145725250244
"2019-07-18",4.25325012207031,4.31774997711182,4.19624996185303,4.25449991226196,442192000,4.22312021255493
"2019-07-19",4.29300022125244,4.29949998855591,4.20499992370605,4.21099996566772,344896000,4.17994260787964
"2019-07-22",4.23250007629395,4.2960000038147,4.22499990463257,4.28299999237061,315940000,4.25141143798828
"2019-07-23",4.32250022888184,4.39349985122681,4.30674982070923,4.3914999961853,428176000,4.35910940170288
"2019-07-24",4.43499994277954,4.47224998474121,4.3585000038147,4.46649980545044,366236000,4.43355751037598
"2019-07-25",4.42474985122681,4.4375,4.31099987030029,4.33449983596802,392700000,4.30253124237061
"2019-07-26",4.36175012588501,4.42374992370605,4.36175012588501,4.37674999237061,274160000,4.34446859359741
"2019-07-29",4.36950016021729,4.38675022125244,4.28175020217896,4.37050008773804,248160000,4.33826446533203
"2019-07-30",4.32375001907349,4.39849996566772,4.30924987792969,4.38625001907349,197772000,4.35389947891235
"2019-07-31",4.35449981689453,4.35550022125244,4.17549991607666,4.21799993515015,359416000,4.1868896484375
"2019-08-01",4.22849988937378,4.31949996948242,4.07049989700317,4.1230001449585,421212000,4.09259080886841
"2019-08-02",4.02974987030029,4.09950017929077,3.98200011253357,4.02974987030029,428348000,4.00002813339233
"2019-08-05",3.84500002861023,3.84625005722046,3.72250008583069,3.76975011825562,589156000,3.74194598197937
"2019-08-06",3.84500002861023,3.89074993133545,3.76075005531311,3.80874991416931,361272000,3.78065824508667
"2019-08-07",3.74749994277954,3.85925006866455,3.73000001907349,3.84724998474121,372560000,3.81887435913086
"2019-08-08",3.90525007247925,3.95775008201599,3.84750008583069,3.95650005340576,309300000,3.92731857299805
"2019-08-09",3.9152500629425,3.91875004768372,3.80375003814697,3.85450005531311,341816000,3.82607102394104
"2019-08-12",3.80200004577637,3.85450005531311,3.76425004005432,3.78625011444092,279200000,3.75832438468933
"2019-08-13",3.78474998474121,3.94749999046326,3.74550008773804,3.90124988555908,351956000,3.87247633934021
"2019-08-14",3.8125,3.82375001907349,3.70775008201599,3.75174999237061,419880000,3.7240788936615
"2019-08-15",3.77075004577637,3.79075002670288,3.68475008010864,3.71924996376038,477200000,3.69181871414185
"2019-08-16",3.98375010490417,4.03849983215332,3.92199993133545,3.98900008201599,1007960000,3.95957899093628
"2019-08-19",4.10300016403198,4.28550004959106,4.08675003051758,4.26949977874756,815112000,4.23800992965698
"2019-08-20",4.26399993896484,4.2645001411438,4.17549991607666,4.19675016403198,463188000,4.16579675674438
"2019-08-21",4.26324987411499,4.33624982833862,4.24149990081787,4.28074979782104,427244000,4.24917697906494
"2019-08-22",4.29050016403198,4.33325004577637,4.24749994277954,4.28700017929077,303488000,4.25538206100464
"2019-08-23",4.21000003814697,4.2647500038147,4.04099988937378,4.06099987030029,568056000,4.03104734420776
"2019-08-26",4.14025020599365,4.16450023651123,4.09775018692017,4.13625001907349,318208000,4.10574245452881
"2019-08-27",4.17474985122681,4.17749977111816,4.01550006866455,4.04500007629395,290968000,4.01516675949097
"2019-08-28",4.0145001411438,4.08349990844727,3.97499990463257,4.03049993515015,255612000,4.00473356246948
"2019-08-29",4.12249994277954,4.20749998092651,4.11899995803833,4.17500019073486,357976000,4.14830923080444
"2019-08-30",4.22149991989136,4.27150011062622,4.16949987411499,4.1877498626709,290616000,4.16097784042358
"2019-09-03",4.11450004577637,4.14774990081787,4.08125019073486,4.10424995422363,296140000,4.07801103591919
"2019-09-04",4.16524982452393,4.22650003433228,4.16524982452393,4.2189998626709,227728000,4.19202613830566
"2019-09-05",4.32175016403198,4.4997501373291,4.32000017166138,4.49350023269653,695676000,4.46477365493774
"2019-09-06",4.46999979019165,4.52724981307983,4.42799997329712,4.46624994277954,376976000,4.43769693374634
"2019-09-09",4.49749994277954,4.59950017929077,4.49599981307983,4.51249980926514,417524000,4.48365211486816
"2019-09-10",4.47949981689453,4.60624980926514,4.46974992752075,4.57950019836426,352812000,4.5502233505249
"2019-09-11",4.59425020217896,4.65675020217896,4.56500005722046,4.6082501411438,361512000,4.57878971099854
"2019-09-12",4.65500020980835,4.71000003814697,4.59875011444092,4.60675001144409,327840000,4.57729816436768
"2019-09-13",4.53975009918213,4.5770001411438,4.50449991226196,4.54850006103516,324592000,4.51942157745361
"2019-09-16",4.47300004959106,4.53999996185303,4.46250009536743,4.50524997711182,231832000,4.47644710540771
"2019-09-17",4.51200008392334,4.5310001373291,4.46525001525879,4.52675008773804,223048000,4.49781179428101
"2019-09-18",4.51975011825562,4.53550004959106,4.41249990463257,4.49949979782104,258152000,4.4707350730896
"2019-09-19",4.50549983978271,4.52400016784668,4.41274976730347,4.42350006103516,245476000,4.39522266387939
"2019-09-20",4.4225001335144,4.44624996185303,4.30700016021729,4.31724977493286,350244000,4.28965044021606
"2019-09-23",4.31750011444092,4.41674995422363,4.31374979019165,4.37099981307983,249712000,4.3430552482605
"2019-09-24",4.40250015258789,4.43225002288818,4.27750015258789,4.31325006484985,317268000,4.28567600250244
"2019-09-25",4.3127498626709,4.47550010681152,4.26774978637695,4.45574998855591,308432000,4.42726469039917
"2019-09-26",4.44600009918213,4.45475006103516,4.38224983215332,4.43349981307983,234564000,4.40515565872192
"2019-09-27",4.3914999961853,4.44250011444092,4.23299980163574,4.29400014877319,362056000,4.26654863357544
"2019-09-30",4.32000017166138,4.36199998855591,4.28849983215332,4.35174989700317,186184000,4.32392835617065
"2019-10-01",4.375,4.52500009536743,4.34525012969971,4.34999990463257,366008000,4.32219076156616
"2019-10-02",4.32800006866455,4.34000015258789,4.25325012207031,4.32600021362305,293372000,4.29834365844727
"2019-10-03",4.33050012588501,4.53900003433228,4.30000019073486,4.53275012969971,450588000,4.50377321243286
"2019-10-04",4.53499984741211,4.5787501335144,4.46950006484985,4.54925012588501,265524000,4.52016687393188
"2019-10-07",4.61450004577637,4.70849990844727,4.60575008392334,4.6082501411438,480984000,4.57878971099854
"2019-10-08",4.51599979400635,4.51599979400635,4.41249990463257,4.43074989318848,444436000,4.40242290496826
"2019-10-09",4.50799989700317,4.56750011444092,4.47900009155273,4.51774978637695,292412000,4.48886775970459
"2019-10-10",4.51550006866455,4.6269998550415,4.51025009155273,4.57574987411499,309124000,4.54649877548218
"2019-10-11",4.66025018692017,4.7335000038147,4.6412501335144,4.64975023269653,446404000,4.62002468109131
"2019-10-14",4.64099979400635,4.68424987792969,4.60974979400635,4.66324996948242,200040000,4.63343715667725
"2019-10-15",4.75400018692017,4.98225021362305,4.73999977111816,4.90924978256226,664124000,4.87786626815796
"2019-10-16",4.875,4.98050022125244,4.84375,4.85524988174438,428944000,4.82421112060547
"2019-10-17",4.90000009536743,4.94525003433228,4.80249977111816,4.85725021362305,263436000,4.82619762420654
"2019-10-18",4.85774993896484,4.89050006866455,4.6875,4.76224994659424,307440000,4.73180484771729
"2019-10-21",4.82399988174438,4.91375017166138,4.80499982833862,4.90024995803833,261868000,4.86892318725586
"2019-10-22",4.95749998092651,5.06325006484985,4.88250017166138,4.89025020599365,328720000,4.85898733139038
"2019-10-23",4.80775022506714,4.8914999961853,4.77575016021729,4.87725019454956,279916000,4.8460693359375
"2019-10-24",4.91874980926514,4.95524978637695,4.88450002670288,4.92150020599365,232020000,4.89003705978394
"2019-10-25",5.00250005722046,5.13450002670288,4.99475002288818,5.11350011825562,423092000,5.08080816268921
"2019-10-28",5.15749979019165,5.22249984741211,5.12799978256226,5.16975021362305,330792000,5.13670206069946
"2019-10-29",5.15574979782104,5.16225004196167,5.05350017547607,5.07299995422363,211236000,5.04056930541992
"2019-10-30",5.09999990463257,5.10575008392334,5.00649976730347,5.07499980926514,205960000,5.04255485534668
"2019-10-31",5.05399990081787,5.07499980926514,4.94525003433228,5.02549982070923,209732000,4.99337291717529
"2019-11-01",4.98999977111816,5.09724998474121,4.96474981307983,5.06475019454956,283640000,5.03237152099609
"2019-11-04",5.14624977111816,5.27500009536743,5.1230001449585,5.26249980926514,376716000,5.22885751724243
"2019-11-05",5.26224994659424,5.28849983215332,5.19199991226196,5.24025011062622,300868000,5.20675086975098
"2019-11-06",5.21600008010864,5.24174976348877,5.10274982452393,5.19075012207031,269012000,5.15756607055664
"2019-11-07",5.27775001525879,5.29250001907349,5.16349983215332,5.20849990844727,280340000,5.17520189285278
"2019-11-08",5.19150018692017,5.22625017166138,5.15374994277954,5.19449996948242,189100000,5.16129112243652
"2019-11-11",5.19374990463257,5.22774982452393,5.10699987411499,5.20450019836426,243436000,5.17122745513916
"2019-11-12",5.24300003051758,5.29650020599365,5.20774984359741,5.24025011062622,283504000,5.20675086975098
"2019-11-13",5.20874977111816,5.23649978637695,5.14750003814697,5.21425008773804,300188000,5.18091487884521
"2019-11-14",5.22324991226196,5.24700021743774,5.16300010681152,5.24475002288818,518080000,5.21122026443481
"2019-11-15",5.24249982833862,5.29449987411499,5.01599979400635,5.10475015640259,1053628000,5.07211589813232
"2019-11-18",5.09724998474121,5.33374977111816,5.09425020217896,5.30700016021729,574588000,5.27307176589966
"2019-11-19",5.27575016021729,5.29949998855591,5.1412501335144,5.19974994659424,414564000,5.16650772094727
"2019-11-20",5.17675018310547,5.36374998092651,5.16400003433228,5.27950000762939,472588000,5.24574899673462
"2019-11-21",5.27500009536743,5.33099985122681,5.23274993896484,5.25449991226196,288388000,5.22090864181519
"2019-11-22",5.27724981307983,5.32399988174438,5.24849987030029,5.27225017547607,224100000,5.23854541778564
"2019-11-25",5.40100002288818,5.53525018692017,5.38800001144409,5.53025007247925,506476000,5.49489545822144
"2019-11-26",5.51249980926514,5.51725006103516,5.41849994659424,5.42500019073486,385244000,5.39031887054443
"2019-11-27",5.4667501449585,5.50124979019165,5.42950010299683,5.45599985122681,215784000,5.42512035369873
"2019-11-29",5.42500019073486,5.45349979400635,5.39449977874756,5.41849994659424,141556000,5.38783073425293
"2019-12-02",5.41149997711182,5.42500019073486,5.21600008010864,5.23124980926514,372036000,5.2016396522522
"2019-12-03",5.04675006866455,5.19549989700317,5.00925016403198,5.19150018692017,465232000,5.16211748123169
"2019-12-04",5.27549982070923,5.2979998588562,5.20674991607666,5.2354998588562,273424000,5.20586776733398
"2019-12-05",5.25750017166138,5.27325010299683,5.1877498626709,5.2185001373291,184884000,5.18896532058716
"2019-12-06",5.28800010681152,5.33725023269653,5.27799987792969,5.30424976348877,232236000,5.27422952651978
"2019-12-09",5.28125,5.35925006866455,5.27250003814697,5.30424976348877,211880000,5.27422952651978
"2019-12-10",5.33449983596802,5.40150022506714,5.2814998626709,5.34950017929077,256388000,5.31922292709351
"2019-12-11",5.3600001335144,5.43900012969971,5.35750007629395,5.43349981307983,233796000,5.40274715423584
"2019-12-12",5.40450000762939,5.61999988555908,5.39550018310547,5.60174989700317,404348000,5.57004594802856
"2019-12-13",5.60475015640259,5.72450017929077,5.54549980163574,5.59975004196167,454704000,5.56805658340454
"2019-12-16",5.64750003814697,5.70149993896484,5.61924982070923,5.62874984741211,320976000,5.59689235687256
"2019-12-17",5.64750003814697,5.73000001907349,5.63800001144409,5.70725011825562,321196000,5.67494773864746
"2019-12-18",5.74224996566772,5.79850006103516,5.7337498664856,5.73775005340576,343548000,5.70527648925781
"2019-12-19",5.77250003814697,5.90000009536743,5.76749992370605,5.88649988174438,445360000,5.85318374633789
"2019-12-20",5.95324993133545,6.00974988937378,5.93400001525879,5.98425006866455,603044000,5.95037937164307
"2019-12-23",6.01300001144409,6.04524993896484,5.95975017547607,5.97049999237061,355060000,5.93670892715454
"2019-12-24",5.95499992370605,5.98274993896484,5.92049980163574,5.96549987792969,138864000,5.9317364692688
"2019-12-26",5.9689998626709,6.00799989700317,5.94999980926514,5.97975015640259,182852000,5.94590616226196
"2019-12-27",5.99499988555908,6.00850009918213,5.89524984359741,5.92175006866455,254644000,5.88823318481445
"2019-12-30",5.89975023269653,5.90500020980835,5.77650022506714,5.80800008773804,258056000,5.7751293182373
"2019-12-31",5.77250003814697,5.89200019836426,5.75325012207031,5.88250017166138,231004000,5.849205493927
"2020-01-02",5.96875,5.99774980545044,5.91800022125244,5.99774980545044,237536000,5.96380376815796
"2020-01-03",5.87750005722046,5.94575023651123,5.85249996185303,5.90175008773804,205384000,5.86834716796875
"2020-01-06",5.80800008773804,5.93174982070923,5.78175020217896,5.92649984359741,262636000,5.89295721054077
"2020-01-07",5.95499992370605,6.04425001144409,5.90974998474121,5.99825000762939,314856000,5.96430063247681
"2020-01-08",5.99399995803833,6.05100011825562,5.9537501335144,6.00950002670288,277108000,5.97548627853394
"2020-01-09",6.09625005722046,6.14825010299683,6.02150011062622,6.07550001144409,255112000,6.04111576080322
"2020-01-10",6.18324995040894,6.21374988555908,6.09375,6.10799980163574,316296000,6.07342958450317
"2020-01-13",6.19150018692017,6.32474994659424,6.16874980926514,6.29949998855591,319840000,6.2638463973999
"2020-01-14",6.25649976730347,6.28200006484985,6.16874980926514,6.18200016021729,359088000,6.14701175689697
"2020-01-15",6.19474983215332,6.21724987030029,6.11324977874756,6.13924980163574,263104000,6.1045036315918
"2020-01-16",6.19299983978271,6.22924995422363,6.16949987411499,6.22324991226196,284192000,6.18802690505981
"2020-01-17",6.24249982833862,6.25,6.18424987792969,6.23199987411499,253792000,6.19672679901123
"2020-01-21",6.19525003433228,6.23225021362305,6.16424989700317,6.19850015640259,217916000,6.16341781616211
"2020-01-22",6.24399995803833,6.33974981307983,6.22499990463257,6.25274991989136,239240000,6.21735954284668
"2020-01-23",6.29300022125244,6.32999992370605,6.2037501335144,6.32149982452393,244516000,6.28572225570679
"2020-01-24",6.4375,6.48750019073486,6.20749998092651,6.26200008392334,373512000,6.22655773162842
